class,recall,precision,auc
combined_overall,1.0,0.14285714285714285,0.9996261796089604
combined_overall,1.0,0.27121561341547845,0.9996261796089604
combined_overall,1.0,0.27319899786897084,0.9996261796089604
combined_overall,1.0,0.2739006836099989,0.9996261796089604
combined_overall,1.0,0.2744165425267788,0.9996261796089604
combined_overall,1.0,0.2747747027852507,0.9996261796089604
combined_overall,1.0,0.27512988560110097,0.9996261796089604
combined_overall,1.0,0.275397243500299,0.9996261796089604
combined_overall,1.0,0.27561454787693546,0.9996261796089604
combined_overall,1.0,0.2757820520132314,0.9996261796089604
combined_overall,1.0,0.2759172843710827,0.9996261796089604
combined_overall,1.0,0.27606397687840645,0.9996261796089604
combined_overall,1.0,0.2762019509670049,0.9996261796089604
combined_overall,1.0,0.27631835056848314,0.9996261796089604
combined_overall,1.0,0.2764229966040655,0.9996261796089604
combined_overall,1.0,0.2765217919644309,0.9996261796089604
combined_overall,1.0,0.2766186799573107,0.9996261796089604
combined_overall,1.0,0.27670722373625745,0.9996261796089604
combined_overall,1.0,0.2767849317151264,0.9996261796089604
combined_overall,1.0,0.27687853617861885,0.9996261796089604
combined_overall,1.0,0.2769657591866688,0.9996261796089604
combined_overall,1.0,0.2770401403659541,0.9996261796089604
combined_overall,1.0,0.27711605033784814,0.9996261796089604
combined_overall,1.0,0.2771885261025256,0.9996261796089604
combined_overall,1.0,0.27725209769347786,0.9996261796089604
combined_overall,1.0,0.2773365738077187,0.9996261796089604
combined_overall,1.0,0.2773992187401962,0.9996261796089604
combined_overall,1.0,0.2774718427173011,0.9996261796089604
combined_overall,1.0,0.27753504656134764,0.9996261796089604
combined_overall,1.0,0.2776027613525461,0.9996261796089604
combined_overall,1.0,0.277647590783,0.9996261796089604
combined_overall,1.0,0.27769193634932854,0.9996261796089604
combined_overall,1.0,0.27773928713738527,0.9996261796089604
combined_overall,1.0,0.27777767804730935,0.9996261796089604
combined_overall,1.0,0.27786197583715216,0.9996261796089604
combined_overall,1.0,0.2779153742674409,0.9996261796089604
combined_overall,1.0,0.2779533145921089,0.9996261796089604
combined_overall,1.0,0.27799076585882904,0.9996261796089604
combined_overall,1.0,0.27803122456423424,0.9996261796089604
combined_overall,1.0,0.2780671977458188,0.9996261796089604
combined_overall,1.0,0.2780946835315642,0.9996261796089604
combined_overall,1.0,0.2781231745347029,0.9996261796089604
combined_overall,1.0,0.2781491714196864,0.9996261796089604
combined_overall,1.0,0.2781746730857042,0.9996261796089604
combined_overall,1.0,0.2782056814095649,0.9996261796089604
combined_overall,1.0,0.27823319458055,0.9996261796089604
combined_overall,1.0,0.2782592120382742,0.9996261796089604
combined_overall,1.0,0.27828773676524543,0.9996261796089604
combined_overall,1.0,0.2783227751337312,0.9996261796089604
combined_overall,1.0,0.2783433017043666,0.9996261796089604
combined_overall,1.0,0.27837184367511714,0.9996261796089604
combined_overall,1.0,0.2783978870705413,0.9996261796089604
combined_overall,1.0,0.2784229333928308,0.9996261796089604
combined_overall,1.0,0.2784464810452765,0.9996261796089604
combined_overall,1.0,0.2784725384087952,0.9996261796089604
combined_overall,1.0,0.27850110689152463,0.9996261796089604
combined_overall,1.0,0.27852165977583343,0.9996261796089604
combined_overall,1.0,0.27854371990459476,0.9996261796089604
combined_overall,1.0,0.2785602672945785,0.9996261796089604
combined_overall,1.0,0.2785863459599597,0.9996261796089604
combined_overall,1.0,0.27860841633717204,0.9996261796089604
combined_overall,1.0,0.2786309919312291,0.9996261796089604
combined_overall,1.0,0.2786520657867962,0.9996261796089604
combined_overall,1.0,0.2786726409589604,0.9996261796089604
combined_overall,1.0,0.2786937211153656,0.9996261796089604
combined_overall,1.0,0.27871831866233654,0.9996261796089604
combined_overall,1.0,0.27873789940519295,0.9996261796089604
combined_overall,1.0,0.27875396771067146,0.9996261796089604
combined_overall,1.0,0.2787665223634028,0.9996261796089604
combined_overall,1.0,0.2787891235883799,0.9996261796089604
combined_overall,1.0,0.27880871428133847,0.9996261796089604
combined_overall,1.0,0.27882479075257,0.9996261796089604
combined_overall,1.0,0.2788479039283211,0.9996261796089604
combined_overall,1.0,0.2788649900429819,0.9996261796089604
combined_overall,1.0,0.2788780573082531,0.9996261796089604
combined_overall,1.0,0.2788896178330173,0.9996261796089604
combined_overall,1.0,0.27890469821883684,0.9996261796089604
combined_overall,1.0,0.27892329960758444,0.9996261796089604
combined_overall,1.0,0.27894542340799494,0.9996261796089604
combined_overall,1.0,0.27896302439200277,0.9996261796089604
combined_overall,1.0,0.2789796216400406,0.9996261796089604
combined_overall,1.0,0.2789957178273608,0.9996261796089604
combined_overall,1.0,0.279013828258404,0.9996261796089604
combined_overall,1.0,0.2790339537173451,0.9996261796089604
combined_overall,1.0,0.2790535788353682,0.9996261796089604
combined_overall,1.0,0.279069180257503,0.9996261796089604
combined_overall,1.0,0.27908679686316384,0.9996261796089604
combined_overall,1.0,0.2791003883358555,0.9996261796089604
combined_overall,1.0,0.2791114638479784,0.9996261796089604
combined_overall,1.0,0.27912757525303816,0.9996261796089604
combined_overall,1.0,0.27914117069791605,0.9996261796089604
combined_overall,1.0,0.2791552710767299,0.9996261796089604
combined_overall,1.0,0.2791668545964621,0.9996261796089604
combined_overall,1.0,0.2791779353844655,0.9996261796089604
combined_overall,1.0,0.27919103199533774,0.9996261796089604
combined_overall,1.0,0.2792081601867908,0.9996261796089604
combined_overall,1.0,0.27922831369109813,0.9996261796089604
combined_overall,1.0,0.27924494252251275,0.9996261796089604
combined_overall,1.0,0.27925350966319146,0.9996261796089604
combined_overall,1.0,0.2792676213938295,0.9996261796089604
combined_overall,1.0,0.2792842549074816,0.9996261796089604
combined_overall,1.0,0.27930038626764375,0.9996261796089604
combined_overall,1.0,0.2793165194913969,0.9996261796089604
combined_overall,1.0,0.27933265457906403,0.9996261796089604
combined_overall,1.0,0.27934526141342514,0.9996261796089604
combined_overall,1.0,0.27936039111682415,0.9996261796089604
combined_overall,1.0,0.2793735048521778,0.9996261796089604
combined_overall,1.0,0.2793861153741988,0.9996261796089604
combined_overall,1.0,0.2794078081353251,0.9996261796089604
combined_overall,1.0,0.27942546752092917,0.9996261796089604
combined_overall,1.0,0.27943757810411957,0.9996261796089604
combined_overall,1.0,0.27944868039427445,0.9996261796089604
combined_overall,1.0,0.27946180242008306,0.9996261796089604
combined_overall,1.0,0.2794769447504831,0.9996261796089604
combined_overall,1.0,0.27948855498178443,0.9996261796089604
combined_overall,1.0,0.279498651619231,0.9996261796089604
combined_overall,1.0,0.279509758763017,0.9996261796089604
combined_overall,1.0,0.2795223815889302,0.9996261796089604
combined_overall,1.0,0.2795395504619309,0.9996261796089604
combined_overall,1.0,0.279549650784245,0.9996261796089604
combined_overall,1.0,0.2795602569082484,0.9996261796089604
combined_overall,1.0,0.2795698536187004,0.9996261796089604
combined_overall,1.0,0.2795804612757808,0.9996261796089604
combined_overall,1.0,0.27958955419398784,0.9996261796089604
combined_overall,1.0,0.2795981424931789,0.9996261796089604
combined_overall,1.0,0.2796092575459697,0.9996261796089604
combined_overall,1.0,0.27962694240593594,0.9996261796089604
combined_overall,1.0,0.27963553300226257,0.9996261796089604
combined_overall,1.0,0.2796466510281313,0.9996261796089604
combined_overall,1.0,0.2796537265958216,0.9996261796089604
combined_overall,1.0,0.2796602970864276,0.9996261796089604
combined_overall,1.0,0.27966636242872245,0.9996261796089604
combined_overall,1.0,0.27967647191722017,0.9996261796089604
combined_overall,1.0,0.27968354899405523,0.9996261796089604
combined_overall,1.0,0.2796931541712307,0.9996261796089604
combined_overall,1.0,0.27970528796966115,0.9996261796089604
combined_overall,1.0,0.2797148946400843,0.9996261796089604
combined_overall,1.0,0.2797265246503825,0.9996261796089604
combined_overall,1.0,0.2797381556278281,0.9996261796089604
combined_overall,1.0,0.27974877606068715,0.9996261796089604
combined_overall,1.0,0.27976698439330605,0.9996261796089604
combined_overall,1.0,0.2797771011578879,0.9996261796089604
combined_overall,1.0,0.27979075995074576,0.9996261796089604
combined_overall,1.0,0.2797983487452851,0.9996261796089604
combined_overall,1.0,0.279806443913218,0.9996261796089604
combined_overall,1.0,0.27982111759908423,0.9996261796089604
combined_overall,1.0,0.2798271899192914,0.9996261796089604
combined_overall,1.0,0.2798368049652957,0.9996261796089604
combined_overall,1.0,0.27984540846130057,0.9996261796089604
combined_overall,1.0,0.27985806162238025,0.9996261796089604
combined_overall,1.0,0.27986767879008206,0.9996261796089604
combined_overall,1.0,0.27987577797030466,0.9996261796089604
combined_overall,1.0,0.2798859026048139,0.9996261796089604
combined_overall,1.0,0.2798970405488759,0.9996261796089604
combined_overall,1.0,0.2799051414286309,0.9996261796089604
combined_overall,1.0,0.279910204716604,0.9996261796089604
combined_overall,1.0,0.2799203318421181,0.9996261796089604
combined_overall,1.0,0.2799259020735118,0.9996261796089604
combined_overall,1.0,0.2799370432013894,0.9996261796089604
combined_overall,1.0,0.27994413347179353,0.9996261796089604
combined_overall,1.0,0.27995071761591944,0.9996261796089604
combined_overall,1.0,0.2799573020697641,0.9996261796089604
combined_overall,1.0,0.27996338030207635,0.9996261796089604
combined_overall,1.0,0.27996844569728857,0.9996261796089604
combined_overall,1.0,0.27997959021198676,0.9996261796089604
