recall,precision
1.0,0.2840677966101695
1.0,0.28416412343167174
1.0,0.28426051560379917
1.0,0.28435697319307773
1.0,0.28445349626612354
0.9988066825775657,0.28421052631578947
0.9988066825775657,0.2843070652173913
0.9988066825775657,0.28440366972477066
0.9988066825775657,0.28450033990482665
0.9988066825775657,0.2848876786929884
0.9988066825775657,0.28595831909805264
0.9988066825775657,0.28605604921394395
0.9988066825775657,0.28615384615384615
0.9976133651551312,0.2859097127222982
0.9976133651551312,0.28600752651385564
0.9976133651551312,0.2861054072553046
0.9976133651551312,0.28620335501540567
0.9976133651551312,0.2863013698630137
0.9976133651551312,0.28639945186707777
0.9976133651551312,0.2864976010966415
0.9976133651551312,0.28659581762084335
0.9976133651551312,0.28679245283018867
0.9976133651551312,0.2868908716540837
0.9976133651551312,0.28698935805012016
0.9976133651551312,0.28718653383716936
0.9976133651551312,0.2872852233676976
0.9964200477326969,0.28704022000687524
0.9964200477326969,0.2873365450791466
0.9964200477326969,0.2874354561101549
0.9964200477326969,0.28753443526170797
0.9964200477326969,0.2876334826042026
0.9964200477326969,0.2878317821440882
0.9964200477326969,0.28793103448275864
0.9964200477326969,0.2882292026234035
0.9964200477326969,0.2887275242047026
0.9964200477326969,0.2890273451021115
0.9964200477326969,0.28912742382271467
0.9964200477326969,0.28922757187391757
0.9964200477326969,0.28932778932778935
0.9964200477326969,0.28942807625649913
0.9964200477326969,0.2895284327323162
0.9964200477326969,0.2899305555555556
0.9964200477326969,0.29033379694019473
0.9964200477326969,0.29043478260869565
0.9964200477326969,0.2907381615598886
0.9964200477326969,0.2915502793296089
0.9964200477326969,0.2916521131680056
0.9964200477326969,0.2917540181691125
0.9964200477326969,0.29185599440754983
0.9964200477326969,0.292060160895418
0.9964200477326969,0.2921623512946116
0.9964200477326969,0.29226461323066155
0.9964200477326969,0.2923669467787115
0.9964200477326969,0.29246935201401053
0.9964200477326969,0.2925718290119131
0.9964200477326969,0.2926743778478794
0.9964200477326969,0.29277699859747547
0.9964200477326969,0.2928796913363732
0.9964200477326969,0.2929824561403509
0.9964200477326969,0.2930852930852931
0.9964200477326969,0.293188202247191
0.9964200477326969,0.29329118370214263
0.9964200477326969,0.29349736379613356
0.9964200477326969,0.29360056258790435
0.9964200477326969,0.29370383397819205
0.9964200477326969,0.29380717804363127
