fpr,tpr
0.0,0.0
0.0,0.003579952267303103
0.0,0.00477326968973747
0.0,0.008353221957040573
0.0,0.00954653937947494
0.0,0.011933174224343675
0.0,0.015513126491646777
0.0,0.01909307875894988
0.0,0.022673031026252982
0.0,0.025059665871121718
0.0,0.029832935560859187
0.0,0.03341288782816229
0.0,0.03937947494033413
0.0,0.041766109785202864
0.0,0.0441527446300716
0.0,0.04892601431980907
0.0,0.0513126491646778
0.0,0.05489260143198091
0.0,0.05608591885441527
0.0,0.05847255369928401
0.0,0.06801909307875895
0.0004734848484848485,0.06801909307875895
0.0004734848484848485,0.06921241050119331
0.0004734848484848485,0.07159904534606205
0.0004734848484848485,0.07398568019093078
0.0004734848484848485,0.07637231503579953
0.0004734848484848485,0.08233890214797136
0.0004734848484848485,0.08472553699284009
0.0004734848484848485,0.08711217183770883
0.0004734848484848485,0.09188544152744631
0.0004734848484848485,0.09427207637231504
0.0004734848484848485,0.09904534606205251
0.0004734848484848485,0.10381861575178998
0.0004734848484848485,0.11336515513126491
0.0004734848484848485,0.11455847255369929
0.0004734848484848485,0.11933174224343675
0.0004734848484848485,0.12649164677804295
0.000946969696969697,0.12649164677804295
0.000946969696969697,0.14439140811455847
0.0014204545454545455,0.14439140811455847
0.0014204545454545455,0.14797136038186157
0.0014204545454545455,0.15035799522673032
0.001893939393939394,0.15035799522673032
0.001893939393939394,0.1515513126491647
0.001893939393939394,0.15393794749403342
0.001893939393939394,0.16706443914081145
0.0023674242424242425,0.16706443914081145
0.0023674242424242425,0.18377088305489261
0.0023674242424242425,0.18615751789976134
0.0023674242424242425,0.1909307875894988
0.0023674242424242425,0.19331742243436753
0.0023674242424242425,0.1957040572792363
0.0023674242424242425,0.19928400954653938
0.0023674242424242425,0.2016706443914081
0.002840909090909091,0.2016706443914081
0.002840909090909091,0.20883054892601433
0.0033143939393939395,0.20883054892601433
0.0033143939393939395,0.2100238663484487
0.0033143939393939395,0.21479713603818615
0.0033143939393939395,0.22911694510739858
0.0033143939393939395,0.2315035799522673
0.0033143939393939395,0.2350835322195704
0.003787878787878788,0.2350835322195704
0.003787878787878788,0.25059665871121717
0.003787878787878788,0.26014319809069214
0.004261363636363636,0.26014319809069214
0.004261363636363636,0.2649164677804296
0.004261363636363636,0.26730310262529833
0.004261363636363636,0.2744630071599045
0.004734848484848485,0.2744630071599045
0.004734848484848485,0.2756563245823389
0.005208333333333333,0.2756563245823389
0.005208333333333333,0.27804295942720764
0.005681818181818182,0.27804295942720764
0.005681818181818182,0.27923627684964203
0.006628787878787879,0.27923627684964203
0.007575757575757576,0.27923627684964203
0.007575757575757576,0.2947494033412888
0.008522727272727272,0.2947494033412888
0.008522727272727272,0.30071599045346065
0.008522727272727272,0.3054892601431981
0.00946969696969697,0.3054892601431981
0.00946969696969697,0.31145584725536996
0.009943181818181818,0.31145584725536996
0.009943181818181818,0.3138424821002387
0.010416666666666666,0.3162291169451074
0.011363636363636364,0.3162291169451074
0.011363636363636364,0.3317422434367542
0.011837121212121212,0.3317422434367542
0.011837121212121212,0.33651551312649164
0.011837121212121212,0.33890214797136037
0.011837121212121212,0.34009546539379476
0.011837121212121212,0.3448687350835322
0.011837121212121212,0.3460620525059666
0.01231060606060606,0.3460620525059666
0.01231060606060606,0.3496420047732697
0.01278409090909091,0.3496420047732697
0.01278409090909091,0.3520286396181384
0.01278409090909091,0.35441527446300713
0.013731060606060606,0.35441527446300713
0.013731060606060606,0.3556085918854415
0.013731060606060606,0.360381861575179
0.013731060606060606,0.3639618138424821
0.015151515151515152,0.3639618138424821
0.015151515151515152,0.36992840095465396
0.015625,0.36992840095465396
0.015625,0.3747016706443914
0.015625,0.39856801909307876
0.015625,0.4021479713603819
0.015625,0.4033412887828162
0.016098484848484848,0.4033412887828162
0.016098484848484848,0.4045346062052506
0.016098484848484848,0.40692124105011934
0.016098484848484848,0.4081145584725537
0.017045454545454544,0.4081145584725537
0.017045454545454544,0.41646778042959426
0.017518939393939392,0.41646778042959426
0.017518939393939392,0.4236276849642005
0.017992424242424244,0.4236276849642005
0.017992424242424244,0.42840095465393796
0.01893939393939394,0.42840095465393796
0.01893939393939394,0.4307875894988067
0.01893939393939394,0.431980906921241
0.019412878787878788,0.431980906921241
0.019412878787878788,0.4379474940334129
0.020359848484848484,0.4379474940334129
0.020359848484848484,0.43914081145584727
0.020833333333333332,0.43914081145584727
0.020833333333333332,0.441527446300716
0.02130681818181818,0.441527446300716
0.02130681818181818,0.44272076372315033
0.021780303030303032,0.44272076372315033
0.021780303030303032,0.44630071599045346
0.02225378787878788,0.44630071599045346
0.02225378787878788,0.4522673031026253
0.022727272727272728,0.4522673031026253
0.022727272727272728,0.45584725536992843
0.022727272727272728,0.4606205250596659
0.023200757575757576,0.4606205250596659
0.023200757575757576,0.4630071599045346
0.023200757575757576,0.4665871121718377
0.024147727272727272,0.4665871121718377
0.024147727272727272,0.46897374701670647
0.025094696969696968,0.46897374701670647
0.025094696969696968,0.4713603818615752
0.026041666666666668,0.4713603818615752
0.026515151515151516,0.4713603818615752
0.026515151515151516,0.47494033412887826
0.027462121212121212,0.47494033412887826
0.027462121212121212,0.4797136038186158
0.028409090909090908,0.4797136038186158
0.030303030303030304,0.4797136038186158
0.030776515151515152,0.4797136038186158
0.030776515151515152,0.4880668257756563
0.03125,0.4880668257756563
0.03125,0.4904534606205251
0.03125,0.49761336515513127
0.03172348484848485,0.49761336515513127
0.03172348484848485,0.4988066825775656
0.032196969696969696,0.4988066825775656
0.032196969696969696,0.5035799522673031
0.03314393939393939,0.5035799522673031
0.03314393939393939,0.5047732696897375
0.03409090909090909,0.5047732696897375
0.03409090909090909,0.5071599045346062
0.034564393939393936,0.5071599045346062
0.034564393939393936,0.5083532219570406
0.03551136363636364,0.5083532219570406
0.03551136363636364,0.5095465393794749
0.036458333333333336,0.5095465393794749
0.036458333333333336,0.5107398568019093
0.03740530303030303,0.5107398568019093
0.03740530303030303,0.513126491646778
0.03740530303030303,0.5167064439140812
0.03787878787878788,0.5167064439140812
0.03787878787878788,0.5190930787589498
0.039299242424242424,0.5190930787589498
0.039299242424242424,0.5202863961813843
0.03977272727272727,0.5202863961813843
0.041666666666666664,0.5202863961813843
0.04214015151515151,0.5202863961813843
0.04214015151515151,0.5238663484486874
0.043087121212121215,0.5238663484486874
0.043087121212121215,0.5262529832935561
0.043087121212121215,0.5310262529832935
0.043087121212121215,0.5334128878281623
0.043560606060606064,0.5334128878281623
0.043560606060606064,0.5346062052505967
0.04403409090909091,0.5346062052505967
0.04403409090909091,0.5381861575178998
0.04498106060606061,0.5381861575178998
0.04498106060606061,0.5393794749403341
0.045454545454545456,0.5393794749403341
0.045454545454545456,0.5405727923627685
0.045928030303030304,0.5405727923627685
0.045928030303030304,0.5429594272076372
0.046875,0.5429594272076372
0.046875,0.5465393794749404
0.04876893939393939,0.5465393794749404
0.04971590909090909,0.5465393794749404
0.04971590909090909,0.5477326968973747
0.05113636363636364,0.5477326968973747
0.05113636363636364,0.548926014319809
0.05113636363636364,0.5513126491646778
