recall,precision
1.0,0.2840677966101695
1.0,0.28416412343167174
1.0,0.28426051560379917
1.0,0.28435697319307773
1.0,0.28445349626612354
1.0,0.28455008488964345
1.0,0.28464673913043476
1.0,0.2847434590553857
1.0,0.2848402447314752
1.0,0.28493709622577357
1.0,0.2851309969377339
1.0,0.2852280462899932
1.0,0.2853251617296561
1.0,0.2854223433242507
1.0,0.2855195911413969
1.0,0.28561690524880706
1.0,0.2857142857142857
1.0,0.2858117326057299
1.0,0.2859092459911293
1.0,0.2861044725162171
1.0,0.2862999658353263
1.0,0.2863978127136022
1.0,0.2864957264957265
1.0,0.286593707250342
1.0,0.28669175504618544
1.0,0.2867898699520876
1.0,0.2871830020562029
1.0,0.2872814535481659
1.0,0.28737997256515774
1.0,0.28747855917667237
1.0,0.28757721345229925
1.0,0.2876759354617233
1.0,0.28777472527472525
1.0,0.2878735829611817
1.0,0.28797250859106527
1.0,0.28807150223444483
1.0,0.28826969384244927
1.0,0.2884681583476764
1.0,0.28856749311294766
1.0,0.28866689631415776
1.0,0.28876636802205374
1.0,0.28886590830748016
1.0,0.2889655172413793
1.0,0.2890651948947913
1.0,0.2891649413388544
1.0,0.28926475664480494
1.0,0.2893646408839779
1.0,0.28946459412780656
1.0,0.2895646164478231
1.0,0.28966470791565846
1.0,0.2897648686030429
1.0,0.2898650985818056
1.0,0.28996539792387543
1.0,0.2900657667012807
1.0,0.2901662049861496
1.0,0.2902667128507101
0.9988066825775657,0.29002079002079
0.9988066825775657,0.2904233171408744
0.9988066825775657,0.2905241235682055
0.9988066825775657,0.290625
0.9976133651551312,0.290378603681834
0.9976133651551312,0.2904794996525365
0.9976133651551312,0.2905804657629475
0.9976133651551312,0.2907826086956522
0.9976133651551312,0.290883785664579
0.9976133651551312,0.29098503306648105
0.9976133651551312,0.29118773946360155
0.9976133651551312,0.2912891986062718
0.9976133651551312,0.2913907284768212
0.9976133651551312,0.2914923291492329
0.9976133651551312,0.2916957431960921
0.9976133651551312,0.2917975567190227
0.9976133651551312,0.2918994413407821
0.9976133651551312,0.2923076923076923
0.9976133651551312,0.29240993354319694
0.9976133651551312,0.2925122463261022
0.9976133651551312,0.2926146307315366
0.9976133651551312,0.2927170868347339
0.9976133651551312,0.2928196147110333
0.9976133651551312,0.29292221443587946
0.9976133651551312,0.29302488608482297
