class,recall,precision,auc
combined_overall,1.0,0.14285714285714285,0.999948131345017
combined_overall,1.0,0.3672268249444074,0.999948131345017
combined_overall,1.0,0.36981413456781564,0.999948131345017
combined_overall,1.0,0.3709524688531586,0.999948131345017
combined_overall,1.0,0.37178492226149257,0.999948131345017
combined_overall,1.0,0.37234943643941365,0.999948131345017
combined_overall,1.0,0.37279617610353816,0.999948131345017
combined_overall,1.0,0.37314588181390695,0.999948131345017
combined_overall,1.0,0.3734403583374763,0.999948131345017
combined_overall,1.0,0.37369829401649957,0.999948131345017
combined_overall,1.0,0.3739439342677622,0.999948131345017
combined_overall,1.0,0.37412566277964887,0.999948131345017
combined_overall,1.0,0.37433654436988045,0.999948131345017
combined_overall,1.0,0.37450959036727777,0.999948131345017
combined_overall,1.0,0.374683703687561,0.999948131345017
combined_overall,1.0,0.3748470820221752,0.999948131345017
combined_overall,1.0,0.374987883135263,0.999948131345017
combined_overall,1.0,0.3751142399317348,0.999948131345017
combined_overall,1.0,0.3752397719529259,0.999948131345017
combined_overall,1.0,0.3753480880626413,0.999948131345017
combined_overall,1.0,0.3754573777333476,0.999948131345017
combined_overall,1.0,0.37557220040484846,0.999948131345017
combined_overall,1.0,0.3756624674987315,0.999948131345017
combined_overall,1.0,0.3757518655493202,0.999948131345017
combined_overall,1.0,0.375831264785462,0.999948131345017
combined_overall,1.0,0.37593626930542967,0.999948131345017
combined_overall,1.0,0.3760367633299878,0.999948131345017
combined_overall,1.0,0.37612268262506593,0.999948131345017
combined_overall,1.0,0.3761958363621777,0.999948131345017
combined_overall,1.0,0.37626901856080225,0.999948131345017
combined_overall,1.0,0.3763568747917412,0.999948131345017
combined_overall,1.0,0.3764237095997314,0.999948131345017
combined_overall,1.0,0.3764960644290076,0.999948131345017
combined_overall,1.0,0.37656203230288887,0.999948131345017
combined_overall,1.0,0.3766261899024712,0.999948131345017
combined_overall,1.0,0.3766867013805208,0.999948131345017
combined_overall,1.0,0.3767518187750173,0.999948131345017
combined_overall,1.0,0.3768096178525422,0.999948131345017
combined_overall,1.0,0.37686100970050923,0.999948131345017
combined_overall,1.0,0.3769179241721169,0.999948131345017
combined_overall,1.0,0.3769693455694445,0.999948131345017
combined_overall,1.0,0.3770106765034086,0.999948131345017
combined_overall,1.0,0.3770621232132327,0.999948131345017
combined_overall,1.0,0.3771163411881975,0.999948131345017
combined_overall,1.0,0.37717425217425216,0.999948131345017
combined_overall,1.0,0.3772303416667682,0.999948131345017
combined_overall,1.0,0.3772726496955984,0.999948131345017
combined_overall,1.0,0.3773269282352654,0.999948131345017
combined_overall,1.0,0.37737846129833136,0.999948131345017
combined_overall,1.0,0.3774161997887769,0.999948131345017
combined_overall,1.0,0.3774447387806675,0.999948131345017
combined_overall,1.0,0.37747880709885956,0.999948131345017
combined_overall,1.0,0.3775156446320309,0.999948131345017
combined_overall,1.0,0.3775727570194938,0.999948131345017
combined_overall,1.0,0.37762159260072725,0.999948131345017
combined_overall,1.0,0.3776621449456466,0.999948131345017
combined_overall,1.0,0.377698096351605,0.999948131345017
combined_overall,1.0,0.3777469643633097,0.999948131345017
combined_overall,1.0,0.3777820095899374,0.999948131345017
combined_overall,1.0,0.37781060393344157,0.999948131345017
combined_overall,1.0,0.3778447383329101,0.999948131345017
combined_overall,1.0,0.3778798017045593,0.999948131345017
combined_overall,1.0,0.37791671754793016,0.999948131345017
combined_overall,1.0,0.3779554869470064,0.999948131345017
combined_overall,1.0,0.377986877525197,0.999948131345017
combined_overall,1.0,0.3780182733180241,0.999948131345017
combined_overall,1.0,0.3780441325932296,0.999948131345017
combined_overall,1.0,0.3780801567657774,0.999948131345017
combined_overall,1.0,0.3781115680568079,0.999948131345017
combined_overall,1.0,0.37814298456763723,0.999948131345017
combined_overall,1.0,0.3781725578178423,0.999948131345017
combined_overall,1.0,0.37820583325389784,0.999948131345017
combined_overall,1.0,0.37822894464107626,0.999948131345017
combined_overall,1.0,0.37826038066090084,0.999948131345017
combined_overall,1.0,0.3782853482817546,0.999948131345017
combined_overall,1.0,0.37831401887438265,0.999948131345017
combined_overall,1.0,0.37834269381328106,0.999948131345017
combined_overall,1.0,0.3783704478933096,0.999948131345017
combined_overall,1.0,0.3783898781722413,0.999948131345017
combined_overall,1.0,0.37841856461249135,0.999948131345017
combined_overall,1.0,0.37845466018372675,0.999948131345017
combined_overall,1.0,0.3784815049444892,0.999948131345017
combined_overall,1.0,0.37851853845043654,0.999948131345017
