class,recall,precision,auc
combined_overall,1.0,0.14285714285714285,0.9999023566456523
combined_overall,1.0,0.32323076183931,0.9999023566456523
combined_overall,1.0,0.3242745954373803,0.9999023566456523
combined_overall,1.0,0.3247918861849369,0.9999023566456523
combined_overall,1.0,0.32517820517131235,0.9999023566456523
combined_overall,1.0,0.32548121317675366,0.9999023566456523
combined_overall,1.0,0.32575940986132834,0.9999023566456523
combined_overall,1.0,0.32600236383210474,0.9999023566456523
combined_overall,1.0,0.3262271096250258,0.9999023566456523
combined_overall,1.0,0.32641015905159687,0.9999023566456523
combined_overall,1.0,0.3265892781764458,0.9999023566456523
combined_overall,1.0,0.3267658337979153,0.9999023566456523
combined_overall,1.0,0.3269184045567192,0.9999023566456523
combined_overall,1.0,0.3270607481870235,0.9999023566456523
combined_overall,1.0,0.32720736723020477,0.9999023566456523
combined_overall,1.0,0.3273347280954305,0.9999023566456523
combined_overall,1.0,0.3274455572931325,0.9999023566456523
combined_overall,1.0,0.3275717167782649,0.9999023566456523
combined_overall,1.0,0.327701443480618,0.9999023566456523
combined_overall,1.0,0.327829189335774,0.9999023566456523
combined_overall,1.0,0.3279299288140837,0.9999023566456523
combined_overall,1.0,0.328015432229618,0.9999023566456523
combined_overall,1.0,0.3281086330538628,0.9999023566456523
combined_overall,1.0,0.3281823966065748,0.9999023566456523
combined_overall,1.0,0.32826942455582075,0.9999023566456523
combined_overall,1.0,0.3283460473406682,0.9999023566456523
combined_overall,1.0,0.328434556329568,0.9999023566456523
combined_overall,1.0,0.3285049794389825,0.9999023566456523
combined_overall,1.0,0.3285754327551939,0.9999023566456523
combined_overall,1.0,0.3286438222913189,0.9999023566456523
combined_overall,1.0,0.32871084373181064,0.9999023566456523
combined_overall,1.0,0.32877090698939354,0.9999023566456523
combined_overall,1.0,0.3288379802788167,0.9999023566456523
combined_overall,1.0,0.3288848080630318,0.9999023566456523
combined_overall,1.0,0.3289393407948301,0.9999023566456523
combined_overall,1.0,0.329012079241183,0.9999023566456523
combined_overall,1.0,0.32906035615704254,0.9999023566456523
combined_overall,1.0,0.32912054722262396,0.9999023566456523
combined_overall,1.0,0.3291695562088639,0.9999023566456523
combined_overall,1.0,0.32922558435424226,0.9999023566456523
combined_overall,1.0,0.3292802301629186,0.9999023566456523
combined_overall,1.0,0.32934470751496264,0.9999023566456523
combined_overall,1.0,0.3293783578976049,0.9999023566456523
combined_overall,1.0,0.3294281450320086,0.9999023566456523
combined_overall,1.0,0.32947654413518207,0.9999023566456523
combined_overall,1.0,0.3295249574618967,0.9999023566456523
combined_overall,1.0,0.3295628560779511,0.9999023566456523
combined_overall,1.0,0.3296077842461887,0.9999023566456523
combined_overall,1.0,0.3296499155306444,0.9999023566456523
combined_overall,1.0,0.3296829258938882,0.9999023566456523
combined_overall,1.0,0.3297222660228682,0.9999023566456523
combined_overall,1.0,0.3297700488033587,0.9999023566456523
combined_overall,1.0,0.32981643945400757,0.9999023566456523
combined_overall,1.0,0.329856514611805,0.9999023566456523
combined_overall,1.0,0.32988675319359406,0.9999023566456523
combined_overall,1.0,0.32992192130725306,0.9999023566456523
combined_overall,1.0,0.32995639333425736,0.9999023566456523
combined_overall,1.0,0.32999439125974867,0.9999023566456523
combined_overall,1.0,0.330028878433313,0.9999023566456523
combined_overall,1.0,0.33007252559726963,0.9999023566456523
combined_overall,1.0,0.3301006911852547,0.9999023566456523
combined_overall,1.0,0.3301401310848638,0.9999023566456523
combined_overall,1.0,0.33016830821228,0.9999023566456523
combined_overall,1.0,0.33020212711473784,0.9999023566456523
combined_overall,1.0,0.33022679109908426,0.9999023566456523
combined_overall,1.0,0.3302549830217633,0.9999023566456523
combined_overall,1.0,0.3302817698072371,0.9999023566456523
combined_overall,1.0,0.3303043304708296,0.9999023566456523
combined_overall,1.0,0.330327599383483,0.9999023566456523
combined_overall,1.0,0.3303494610456291,0.9999023566456523
combined_overall,1.0,0.330414357857425,0.9999023566456523
combined_overall,1.0,0.3304517556410727,0.9999023566456523
combined_overall,1.0,0.3304842209578485,0.9999023566456523
combined_overall,1.0,0.3305089271029794,0.9999023566456523
combined_overall,1.0,0.33053222485196987,0.9999023566456523
combined_overall,1.0,0.3305569381751842,0.9999023566456523
combined_overall,1.0,0.3305788302049641,0.9999023566456523
combined_overall,1.0,0.33059789981946563,0.9999023566456523
combined_overall,1.0,0.330632513258377,0.9999023566456523
combined_overall,1.0,0.3306586547399507,0.9999023566456523
combined_overall,1.0,0.33069186744799345,0.9999023566456523
combined_overall,1.0,0.33072013883842505,0.9999023566456523
combined_overall,1.0,0.330754777880141,0.9999023566456523
combined_overall,1.0,0.33077528195569084,0.9999023566456523
combined_overall,1.0,0.33079295992338265,0.9999023566456523
combined_overall,1.0,0.33080356761101753,0.9999023566456523
combined_overall,1.0,0.3308276142218801,0.9999023566456523
combined_overall,1.0,0.33085095692296507,0.9999023566456523
combined_overall,1.0,0.33088633092909825,0.9999023566456523
combined_overall,1.0,0.33091180489766064,0.9999023566456523
combined_overall,1.0,0.3309372827888574,0.9999023566456523
combined_overall,1.0,0.3309556859281059,0.9999023566456523
combined_overall,1.0,0.33097833875559607,0.9999023566456523
combined_overall,1.0,0.331002410782852,0.9999023566456523
combined_overall,1.0,0.33102011303689316,0.9999023566456523
combined_overall,1.0,0.33104277468519083,0.9999023566456523
combined_overall,1.0,0.33106402279865466,0.9999023566456523
combined_overall,1.0,0.331085273639931,0.9999023566456523
combined_overall,1.0,0.3311072357088598,0.9999023566456523
combined_overall,1.0,0.3311270749207694,0.9999023566456523
combined_overall,1.0,0.33114975121716334,0.9999023566456523
combined_overall,1.0,0.331167469234885,0.9999023566456523
combined_overall,1.0,0.33119794866087193,0.9999023566456523
combined_overall,1.0,0.3312440328636689,0.9999023566456523
combined_overall,1.0,0.3312631793027413,0.9999023566456523
combined_overall,1.0,0.3312872927821941,0.9999023566456523
combined_overall,1.0,0.33130218815569734,0.9999023566456523
combined_overall,1.0,0.3313241790124382,0.9999023566456523
combined_overall,1.0,0.3313390777031657,0.9999023566456523
combined_overall,1.0,0.3313546872925527,0.9999023566456523
combined_overall,1.0,0.33137526581676685,0.9999023566456523
combined_overall,1.0,0.33139016910240376,0.9999023566456523
combined_overall,1.0,0.3314561854841992,0.9999023566456523
combined_overall,1.0,0.33147961697478634,0.9999023566456523
combined_overall,1.0,0.3314987906586144,0.9999023566456523
combined_overall,1.0,0.3315186768218873,0.9999023566456523
combined_overall,1.0,0.331537144681389,0.9999023566456523
combined_overall,1.0,0.3315620085109301,0.9999023566456523
combined_overall,1.0,0.33158332333327617,0.9999023566456523
combined_overall,1.0,0.33160393026669666,0.9999023566456523
combined_overall,1.0,0.3316252504795277,0.9999023566456523
combined_overall,1.0,0.33164941670185244,0.9999023566456523
combined_overall,1.0,0.3316657664377513,0.9999023566456523
combined_overall,1.0,0.33167927395724595,0.9999023566456523
combined_overall,1.0,0.33169847074610614,0.9999023566456523
combined_overall,1.0,0.3317176697572217,0.9999023566456523
combined_overall,1.0,0.33172620336446834,0.9999023566456523
combined_overall,1.0,0.3317411382336925,0.9999023566456523
combined_overall,1.0,0.33175891959341103,0.9999023566456523
combined_overall,1.0,0.3317759914921536,0.9999023566456523
combined_overall,1.0,0.33178808515017927,0.9999023566456523
combined_overall,1.0,0.33180017968989556,0.9999023566456523
combined_overall,1.0,0.3318243714147858,0.9999023566456523
combined_overall,1.0,0.3318350453560936,0.9999023566456523
combined_overall,1.0,0.3318556835899383,0.9999023566456523
combined_overall,1.0,0.3318713418936685,0.9999023566456523
combined_overall,1.0,0.3318891372143602,0.9999023566456523
combined_overall,1.0,0.331902662934483,0.9999023566456523
combined_overall,1.0,0.33192330958029626,0.9999023566456523
combined_overall,1.0,0.3319361260318169,0.9999023566456523
combined_overall,1.0,0.33195392830097203,0.9999023566456523
combined_overall,1.0,0.3319610497433136,0.9999023566456523
combined_overall,1.0,0.3319874017369812,0.9999023566456523
combined_overall,1.0,0.3319973738526697,0.9999023566456523
combined_overall,1.0,0.33201233314952333,0.9999023566456523
combined_overall,1.0,0.33202515647697745,0.9999023566456523
combined_overall,1.0,0.33203655582187297,0.9999023566456523
combined_overall,1.0,0.3320536563069336,0.9999023566456523
combined_overall,1.0,0.33206363240333997,0.9999023566456523
combined_overall,1.0,0.3320800230059704,0.9999023566456523
combined_overall,1.0,0.3320964152267552,0.9999023566456523
combined_overall,1.0,0.33211851165026873,0.9999023566456523
combined_overall,1.0,0.3321356205783364,0.9999023566456523
combined_overall,1.0,0.33216413937593375,0.9999023566456523
combined_overall,1.0,0.3321755482663278,0.9999023566456523
combined_overall,1.0,0.33219337622663464,0.9999023566456523
combined_overall,1.0,0.33219908157810557,0.9999023566456523
combined_overall,1.0,0.33222261822460203,0.9999023566456523
combined_overall,1.0,0.33223617114012544,0.9999023566456523
combined_overall,1.0,0.3322468715913873,0.9999023566456523
combined_overall,1.0,0.33227041501055404,0.9999023566456523
combined_overall,1.0,0.33228254474083174,0.9999023566456523
combined_overall,1.0,0.3322946753567479,0.9999023566456523
combined_overall,1.0,0.33231322977671546,0.9999023566456523
combined_overall,1.0,0.33233035877280587,0.9999023566456523
combined_overall,1.0,0.3323432066787372,0.9999023566456523
combined_overall,1.0,0.33235962489314264,0.9999023566456523
combined_overall,1.0,0.33237033329825005,0.9999023566456523
combined_overall,1.0,0.33239532226050644,0.9999023566456523
combined_overall,1.0,0.3324060329660651,0.9999023566456523
combined_overall,1.0,0.3324203149805903,0.9999023566456523
combined_overall,1.0,0.3324338840311943,0.9999023566456523
combined_overall,1.0,0.33245173973294373,0.9999023566456523
combined_overall,1.0,0.33246531134917257,0.9999023566456523
combined_overall,1.0,0.3325632026546942,0.9999023566456523
combined_overall,1.0,0.33257177982148267,0.9999023566456523
combined_overall,1.0,0.33258750577640217,0.9999023566456523
combined_overall,1.0,0.3325975139766272,0.9999023566456523
combined_overall,1.0,0.3326110974975388,0.9999023566456523
combined_overall,1.0,0.3326253971393072,0.9999023566456523
combined_overall,1.0,0.3326325474212798,0.9999023566456523
combined_overall,1.0,0.3326447036061697,0.9999023566456523
combined_overall,1.0,0.3326547152491288,0.9999023566456523
combined_overall,1.0,0.3326718794677697,0.9999023566456523
combined_overall,1.0,0.33268117749245363,0.9999023566456523
combined_overall,1.0,0.33269190662833875,0.9999023566456523
combined_overall,1.0,0.332714082368979,0.9999023566456523
combined_overall,1.0,0.3327240981886364,0.9999023566456523
combined_overall,1.0,0.33273483009317295,0.9999023566456523
combined_overall,1.0,0.33275414926605623,0.9999023566456523
combined_overall,1.0,0.332766314340706,0.9999023566456523
combined_overall,1.0,0.3327806273320645,0.9999023566456523
combined_overall,1.0,0.33279064715864,0.9999023566456523
combined_overall,1.0,0.33280854120693587,0.9999023566456523
combined_overall,1.0,0.3328121202475153,0.9999023566456523
combined_overall,1.0,0.3328156993650739,0.9999023566456523
combined_overall,1.0,0.33282715305859073,0.9999023566456523
combined_overall,1.0,0.3328328802009843,0.9999023566456523
combined_overall,1.0,0.33283932347177797,0.9999023566456523
combined_overall,1.0,0.33284863085891286,0.9999023566456523
combined_overall,1.0,0.3328593707986018,0.9999023566456523
combined_overall,1.0,0.3328672471948785,0.9999023566456523
combined_overall,1.0,0.33287942054052194,0.9999023566456523
combined_overall,1.0,0.33288443335341195,0.9999023566456523
combined_overall,1.0,0.33289087862040184,0.9999023566456523
combined_overall,1.0,0.33290591854736346,0.9999023566456523
combined_overall,1.0,0.33291809472173634,0.9999023566456523
combined_overall,1.0,0.33292525759332847,0.9999023566456523
combined_overall,1.0,0.3329381515389498,0.9999023566456523
combined_overall,1.0,0.33294818085383354,0.9999023566456523
combined_overall,1.0,0.3329646588972474,0.9999023566456523
combined_overall,1.0,0.33297254027720097,0.9999023566456523
combined_overall,1.0,0.3329840047686577,0.9999023566456523
combined_overall,1.0,0.332992603655348,0.9999023566456523
