class,recall,precision,auc
combined_overall,1.0,0.14285714285714285,0.9999493285477175
combined_overall,1.0,0.4070874220620347,0.9999493285477175
combined_overall,1.0,0.40941394364333905,0.9999493285477175
combined_overall,1.0,0.41041078741327,0.9999493285477175
combined_overall,1.0,0.4111119081588463,0.9999493285477175
combined_overall,1.0,0.4115799245134469,0.9999493285477175
combined_overall,1.0,0.4119568603124992,0.9999493285477175
combined_overall,1.0,0.41223452435502606,0.9999493285477175
combined_overall,1.0,0.41246308202454446,0.9999493285477175
combined_overall,1.0,0.41264897183102345,0.9999493285477175
combined_overall,1.0,0.4128493483277971,0.9999493285477175
combined_overall,1.0,0.41300692357378116,0.9999493285477175
combined_overall,1.0,0.4131535875726579,0.9999493285477175
combined_overall,1.0,0.41333237171011333,0.9999493285477175
combined_overall,1.0,0.4134604850755242,0.9999493285477175
combined_overall,1.0,0.4135875724335536,0.9999493285477175
combined_overall,1.0,0.41368598063879675,0.9999493285477175
combined_overall,1.0,0.4137977141084542,0.9999493285477175
combined_overall,1.0,0.41388957987284114,0.9999493285477175
combined_overall,1.0,0.4139726261945274,0.9999493285477175
combined_overall,1.0,0.41405348995892594,0.9999493285477175
combined_overall,1.0,0.41414103566037536,0.9999493285477175
combined_overall,1.0,0.4142275095165945,0.9999493285477175
combined_overall,1.0,0.4143395357430708,0.9999493285477175
combined_overall,1.0,0.4144138836069525,0.9999493285477175
combined_overall,1.0,0.4145315630994096,0.9999493285477175
combined_overall,1.0,0.4145970929064237,0.9999493285477175
combined_overall,1.0,0.4146548651697738,0.9999493285477175
combined_overall,1.0,0.4147193224609035,0.9999493285477175
combined_overall,1.0,0.41477379337704323,0.9999493285477175
combined_overall,1.0,0.4148327270095144,0.9999493285477175
combined_overall,1.0,0.41489167739167737,0.9999493285477175
combined_overall,1.0,0.41493729201247453,0.9999493285477175
combined_overall,1.0,0.4149829166644318,0.9999493285477175
combined_overall,1.0,0.4150519291017553,0.9999493285477175
combined_overall,1.0,0.41510537385183277,0.9999493285477175
combined_overall,1.0,0.4151443526599469,0.9999493285477175
