class,fpr,tpr,auc
combined_overall,0.0,0.0,0.9999575168617019
combined_overall,0.0,0.9045806459951661,0.9999575168617019
combined_overall,0.0,0.9163941630368753,0.9999575168617019
combined_overall,0.0,0.9204526360687096,0.9999575168617019
combined_overall,0.0,0.9225529604880508,0.9999575168617019
combined_overall,0.0,0.9237356046995566,0.9999575168617019
combined_overall,0.0,0.9247114477374659,0.9999575168617019
combined_overall,0.0,0.9254804896017785,0.9999575168617019
combined_overall,0.0,0.9261073556592434,0.9999575168617019
combined_overall,0.0,0.9267083715700086,0.9999575168617019
combined_overall,0.0,0.9271025863071773,0.9999575168617019
combined_overall,0.0,0.9274644883609714,0.9999575168617019
combined_overall,0.0,0.9278910157815146,0.9999575168617019
combined_overall,0.0,0.9282206051519343,0.9999575168617019
combined_overall,0.0,0.9287763833059752,0.9999575168617019
combined_overall,0.0,0.9290865850663702,0.9999575168617019
combined_overall,0.0,0.9293386239966912,0.9999575168617019
combined_overall,0.0,0.929661750830436,0.9999575168617019
combined_overall,0.0,0.9298556269306828,0.9999575168617019
combined_overall,0.0,0.9300624281042795,0.9999575168617019
combined_overall,0.0,0.9302886168879009,0.9999575168617019
combined_overall,0.0,0.930469567914798,0.9999575168617019
combined_overall,0.0,0.9306892941617444,0.9999575168617019
combined_overall,0.0,0.9310253460688389,0.9999575168617019
combined_overall,0.0,0.9311416717289871,0.9999575168617019
combined_overall,0.0,0.9313096976825344,0.9999575168617019
combined_overall,0.0,0.9314518734893821,0.9999575168617019
combined_overall,0.0,0.9316005118329046,0.9999575168617019
combined_overall,0.0,0.9317233000297277,0.9999575168617019
combined_overall,0.0,0.9318654758365754,0.9999575168617019
combined_overall,0.0,0.9320916646201968,0.9999575168617019
combined_overall,0.0,0.9322015277436699,0.9999575168617019
combined_overall,0.0,0.9323501660871926,0.9999575168617019
combined_overall,0.0,0.9324794168206905,0.9999575168617019
combined_overall,0.0,0.9325892799441636,0.9999575168617019
combined_overall,0.0,0.932692680530962,0.9999575168617019
combined_overall,0.0,0.9328090061911102,0.9999575168617019
combined_overall,0.0,0.9329188693145833,0.9999575168617019
combined_overall,0.0,0.9331127454148302,0.9999575168617019
combined_overall,0.0,0.9331773707815791,0.9999575168617019
combined_overall,0.0,0.9332807713683775,0.9999575168617019
combined_overall,0.0,0.9333583218084762,0.9999575168617019
combined_overall,0.0,0.9334164846385503,0.9999575168617019
combined_overall,0.0,0.9335004976153239,0.9999575168617019
combined_overall,0.0,0.9335974356654474,0.9999575168617019
combined_overall,0.0,0.9336620610321964,0.9999575168617019
combined_overall,0.0,0.9337783866923445,0.9999575168617019
combined_overall,0.0,0.9338430120590935,0.9999575168617019
combined_overall,0.0,0.933868862205793,0.9999575168617019
combined_overall,0.0,0.9339270250358671,0.9999575168617019
combined_overall,0.0,0.9340304256226654,0.9999575168617019
combined_overall,0.0,0.9340627383060399,0.9999575168617019
combined_overall,0.0,0.9342307642595872,0.9999575168617019
combined_overall,0.0,0.9342760020163114,0.9999575168617019
combined_overall,0.0,0.9342953896263362,0.9999575168617019
combined_overall,0.0,0.9343470899197353,0.9999575168617019
combined_overall,0.0,0.9343729400664349,0.9999575168617019
combined_overall,0.0,0.9344246403598341,0.9999575168617019
combined_overall,0.0,0.9345021907999328,0.9999575168617019
combined_overall,0.0,0.9345409660199822,0.9999575168617019
combined_overall,0.0,0.9345991288500562,0.9999575168617019
combined_overall,0.0,0.9346379040701056,0.9999575168617019
combined_overall,0.0,0.9346831418268299,0.9999575168617019
combined_overall,0.0,0.9347348421202291,0.9999575168617019
combined_overall,0.0,0.934793004950303,0.9999575168617019
combined_overall,0.0,0.9348253176336776,0.9999575168617019
combined_overall,0.0,0.934864092853727,0.9999575168617019
combined_overall,0.0,0.9348899430004265,0.9999575168617019
combined_overall,0.0,0.9349416432938257,0.9999575168617019
combined_overall,0.0,0.93498688105055,0.9999575168617019
combined_overall,0.0,0.9350838191006734,0.9999575168617019
combined_overall,0.0,0.9351290568573977,0.9999575168617019
combined_overall,0.0,0.9352066072974964,0.9999575168617019
combined_overall,0.0,0.9352389199808709,0.9999575168617019
combined_overall,0.0,0.9352583075908956,0.9999575168617019
combined_overall,0.0,0.9353229329576446,0.9999575168617019
combined_overall,0.0,0.9353617081776939,0.9999575168617019
combined_overall,0.0,0.9353681707143688,0.9999575168617019
combined_overall,0.0,0.9353940208610684,0.9999575168617019
combined_overall,0.0,0.9354134084710931,0.9999575168617019
combined_overall,0.0,0.9354651087644923,0.9999575168617019
combined_overall,0.0,0.9354974214478667,0.9999575168617019
combined_overall,0.0,0.9355168090578914,0.9999575168617019
combined_overall,0.0,0.9355943594979902,0.9999575168617019
combined_overall,0.0,0.9356137471080148,0.9999575168617019
combined_overall,0.0,0.9356202096446897,0.9999575168617019
combined_overall,0.0,0.9356460597913893,0.9999575168617019
combined_overall,0.0,0.9356783724747638,0.9999575168617019
combined_overall,0.0,0.9357042226214634,0.9999575168617019
combined_overall,0.0,0.9357365353048378,0.9999575168617019
combined_overall,0.0,0.9358399358916362,0.9999575168617019
combined_overall,0.0,0.9358851736483604,0.9999575168617019
combined_overall,0.0,0.9359110237950601,0.9999575168617019
combined_overall,0.0,0.9359497990151094,0.9999575168617019
combined_overall,0.0,0.9359821116984839,0.9999575168617019
combined_overall,0.0,0.9360014993085086,0.9999575168617019
combined_overall,0.0,0.9360144243818583,0.9999575168617019
combined_overall,0.0,0.9360467370652329,0.9999575168617019
combined_overall,0.0,0.9360855122852823,0.9999575168617019
combined_overall,0.0,0.936098437358632,0.9999575168617019
combined_overall,0.0,0.9361307500420065,0.9999575168617019
combined_overall,0.0,0.9361501376520311,0.9999575168617019
combined_overall,0.0,0.9362147630187801,0.9999575168617019
combined_overall,0.0,0.9362212255554551,0.9999575168617019
combined_overall,0.0,0.936279388385529,0.9999575168617019
combined_overall,0.0,0.936285850922204,0.9999575168617019
combined_overall,0.0,0.9363117010689036,0.9999575168617019
combined_overall,0.0,0.9363310886789282,0.9999575168617019
combined_overall,0.0,0.9363827889723274,0.9999575168617019
combined_overall,0.0,0.9364021765823521,0.9999575168617019
combined_overall,0.0,0.9364538768757513,0.9999575168617019
combined_overall,0.0,0.936473264485776,0.9999575168617019
combined_overall,0.0,0.9364991146324756,0.9999575168617019
combined_overall,0.0,0.9365185022425002,0.9999575168617019
combined_overall,0.0,0.9365831276092492,0.9999575168617019
combined_overall,0.0,0.9366154402926237,0.9999575168617019
combined_overall,0.0,0.9366412904393232,0.9999575168617019
combined_overall,0.0,0.9366736031226978,0.9999575168617019
combined_overall,0.0,0.9367382284894467,0.9999575168617019
combined_overall,0.0,0.9368674792229446,0.9999575168617019
combined_overall,0.0,0.9368804042962944,0.9999575168617019
combined_overall,0.0,0.9369256420530186,0.9999575168617019
combined_overall,0.0,0.9369902674197677,0.9999575168617019
combined_overall,0.0,0.9370161175664672,0.9999575168617019
combined_overall,0.0,0.9370678178598664,0.9999575168617019
combined_overall,0.0,0.9371453682999651,0.9999575168617019
combined_overall,0.0,0.9372810815701379,0.9999575168617019
combined_overall,0.0,0.9373133942535123,0.9999575168617019
combined_overall,0.0,0.9374103323036358,0.9999575168617019
combined_overall,0.0,0.9374361824503354,0.9999575168617019
combined_overall,0.0,0.9374684951337099,0.9999575168617019
combined_overall,0.0,0.937526657963784,0.9999575168617019
combined_overall,0.0,0.9376042084038827,0.9999575168617019
combined_overall,0.0,0.937649446160607,0.9999575168617019
combined_overall,0.0,0.9376882213806563,0.9999575168617019
combined_overall,0.0,0.9377399216740555,0.9999575168617019
combined_overall,0.0,0.9378562473342036,0.9999575168617019
combined_overall,0.0,0.9379079476276028,0.9999575168617019
combined_overall,0.0,0.937953185384327,0.9999575168617019
combined_overall,0.0,0.9379854980677015,0.9999575168617019
combined_overall,0.0,0.9380307358244258,0.9999575168617019
combined_overall,0.0,0.9380824361178249,0.9999575168617019
combined_overall,0.0,0.938140598947899,0.9999575168617019
combined_overall,0.0,0.9381664490945986,0.9999575168617019
combined_overall,0.0,0.9382246119246727,0.9999575168617019
combined_overall,0.0,0.9382504620713723,0.9999575168617019
combined_overall,0.0,0.9383150874381212,0.9999575168617019
combined_overall,0.0,0.9383474001214956,0.9999575168617019
combined_overall,0.0,0.9384249505615945,0.9999575168617019
combined_overall,0.0,0.938450800708294,0.9999575168617019
combined_overall,0.0,0.9386252891985162,0.9999575168617019
combined_overall,0.0,0.9387157647119647,0.9999575168617019
combined_overall,0.0,0.9387674650053639,0.9999575168617019
combined_overall,0.0,0.9388320903721129,0.9999575168617019
combined_overall,0.0,0.9388902532021869,0.9999575168617019
combined_overall,0.0,0.9389548785689359,0.9999575168617019
combined_overall,0.0,0.9389807287156354,0.9999575168617019
combined_overall,0.0,0.9390776667657589,0.9999575168617019
combined_overall,0.0,0.9391487546691828,0.9999575168617019
combined_overall,0.0,0.9392392301826313,0.9999575168617019
combined_overall,0.0,0.9392844679393556,0.9999575168617019
combined_overall,0.0,0.939323243159405,0.9999575168617019
combined_overall,0.0,0.9393749434528041,0.9999575168617019
combined_overall,0.0,0.9394589564295778,0.9999575168617019
combined_overall,0.0,0.939504194186302,0.9999575168617019
combined_overall,0.0,0.9395365068696765,0.9999575168617019
combined_overall,0.0,0.9396334449197999,0.9999575168617019
combined_overall,0.0,0.9396786826765242,0.9999575168617019
combined_overall,0.0,0.9397562331166229,0.9999575168617019
combined_overall,0.0,0.9398079334100221,0.9999575168617019
combined_overall,0.0,0.9398984089234707,0.9999575168617019
combined_overall,0.0,0.9400147345836187,0.9999575168617019
combined_overall,0.0,0.9400922850237176,0.9999575168617019
combined_overall,0.0,0.9402344608305652,0.9999575168617019
combined_overall,0.0,0.9402796985872894,0.9999575168617019
combined_overall,0.0,0.9403378614173635,0.9999575168617019
combined_overall,0.0,0.9404477245408368,0.9999575168617019
combined_overall,0.0,0.9405252749809355,0.9999575168617019
combined_overall,0.0,0.9405640502009849,0.9999575168617019
combined_overall,0.0,0.9406480631777585,0.9999575168617019
combined_overall,0.0,0.9406997634711577,0.9999575168617019
combined_overall,0.0,0.9407773139112564,0.9999575168617019
combined_overall,0.0,0.9408419392780054,0.9999575168617019
combined_overall,0.0,0.9408871770347297,0.9999575168617019
combined_overall,0.0,0.9409647274748284,0.9999575168617019
combined_overall,0.0,0.9410099652315527,0.9999575168617019
combined_overall,0.0,0.9410745905983017,0.9999575168617019
combined_overall,0.0,0.9411262908917009,0.9999575168617019
combined_overall,0.0,0.9412813917718983,0.9999575168617019
combined_overall,0.0,0.9412878543085732,0.9999575168617019
combined_overall,0.0,0.9413201669919476,0.9999575168617019
combined_overall,0.0,0.941358942211997,0.9999575168617019
combined_overall,0.0,0.9414041799687213,0.9999575168617019
combined_overall,0.0,0.9414688053354703,0.9999575168617019
combined_overall,0.0,0.9415011180188447,0.9999575168617019
combined_overall,0.0,0.9415786684589436,0.9999575168617019
combined_overall,0.0,0.9416432938256925,0.9999575168617019
combined_overall,0.0,0.9416691439723921,0.9999575168617019
combined_overall,0.0,0.9417402318758159,0.9999575168617019
combined_overall,0.0,0.9417725445591903,0.9999575168617019
combined_overall,0.0,0.9418307073892644,0.9999575168617019
combined_overall,0.0,0.9418953327560133,0.9999575168617019
combined_overall,0.0,0.9419470330494125,0.9999575168617019
combined_overall,0.0,0.9420116584161615,0.9999575168617019
combined_overall,0.0,0.9420568961728858,0.9999575168617019
combined_overall,0.0,0.9420827463195853,0.9999575168617019
combined_overall,0.0,0.9421473716863343,0.9999575168617019
combined_overall,0.0,0.9422701598831573,0.9999575168617019
combined_overall,0.0,0.9423024725665318,0.9999575168617019
combined_overall,0.0,0.942347710323256,0.9999575168617019
combined_overall,0.0,0.942412335690005,0.9999575168617019
combined_overall,0.0,0.9425157362768034,0.9999575168617019
combined_overall,0.0,0.9425545114968528,0.9999575168617019
combined_overall,0.0,0.9426320619369515,0.9999575168617019
combined_overall,0.0,0.9426837622303507,0.9999575168617019
