ID,FJ_1,FJ_10,FJ_2,FJ_3,FJ_4,FJ_5,FJ_6,FJ_7,FJ_8,FJ_9,GD_1,GD_10,GD_11,GD_12,GD_13,GD_14,GD_2,GD_3,GD_4,GD_5,GD_6,GD_7,GD_8,GD_9,GX_1,GX_2,GX_3,GX_4,GX_5,GX_6,GX_7,GX_8,HB_1,HB_2,HB_3,HB_4,HB_5,HB_6,HB_7,HB_8,HB_9,HN_1,HN_10,HN_2,HN_3,HN_4,HN_5,HN_6,HN_7,HN_8,HN_9,JS_1,JS_10,JS_11,JS_2,JS_3,JS_5,JS_6,JS_7,JS_8,JS_9,LN_1,LN_2,LN_3,LN_4,LN_5,LN_6,LN_7,LN_8,SD_1,SD_10,SD_11,SD_12,SD_13,SD_14,SD_15,SD_16,SD_17,SD_18,SD_19,SD_2,SD_20,SD_21,SD_22,SD_23,SD_24,SD_25,SD_26,SD_3,SD_4,SD_5,SD_6,SD_7,SD_8,SD_9,SH_1,SH_2,SH_3,SH_4,SH_5,SH_6,TJ_1,TJ_2,TJ_3,ZJ_1,ZJ_10,ZJ_11,ZJ_12,ZJ_14,ZJ_15,ZJ_16,ZJ_17,ZJ_18,ZJ_19,ZJ_2,ZJ_20,ZJ_21,ZJ_22,ZJ_23,ZJ_24,ZJ_25,ZJ_26,ZJ_27,ZJ_28,ZJ_29,ZJ_3,ZJ_30,ZJ_31,ZJ_32,ZJ_33,ZJ_34,ZJ_35,ZJ_36,ZJ_37,ZJ_38,ZJ_4,ZJ_5,ZJ_6,ZJ_7,ZJ_8,ZJ_9
L2b_ID1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635548001288955,0,0,0,0.15317854915983115,0,0,0,0.0529179020054665,0.07554990676029412,0,0.06414295017871245,0.11082825786251677,0.5049463374966674,0,0,0,0,0.4319673921132431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18995713809374834,0,0.1116457083544366,0,0,0,0,0,0.0612639575071149,0,0,0,0,0.24477041664167992,0,0.25814339190227065,0.5702073580975487,1,0.5217316069236533,0.13673898870141402,0,0.7818075281037695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39993990536585294,0,0.6839005535859174,0,0,0,0,0,0,0,0,0,0,0.09273388228315536,0,0,0,0,0,0,0,0,0,0,0,0.24343482613197195,0,0,0,0,0,0,0,0,0.20185563180828675,0.16150989484251846,0.15441430942288198,0.3250529734109693,0.20058810375509278,0.3203586332887064,0.21812130482122613,0,0,0,0,0,0,0.1862504331437712,0
L2b_ID1677,0,0,0,0,0,0.018370234863743076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036633306041718765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027062036641687984,0,0.035847896271988186,0,0,0,0.08402666438784252,1,0,0,0,0,0,0,0,0.12012735625337546,0,0,0,0,0.02612293274821021,0,0.026653551142567733,0,0,0,0,0.2566857625455705,0,0,0,0,0,0,0,0,0.09007772017946455,0,0,0,0,0,0,0,0,0,0.1545737529846307,0,0,0,0,0.17877959890568032,0,0,0,0,0,0,0,0.8501537986263905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2b_ID1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2b_ID1693,0.008161326414232426,0,0.020570941326636085,0.020715681197316396,0,0.011801183550210708,0,0,0,0.012195694115167535,0,0.04670399729844472,0,0.06950992114413236,0.012088767400274895,0,0,0,0,0,0,0,0,0,0,0,0.02986602921541954,0,0.02390361660755649,0,0,0.01178976320172117,0.015617706292334702,0.026630658114598787,0,0.016319117058319912,0.06949804858261627,0,0.017491996932388513,0,0,0.0024808694187773723,0.02948652045931482,0,0,0,0.007236869057259056,0,0,0,0.0071438809810608775,0.1327349761912205,0.02055499136036771,0.04796685968652278,0.028314302360407037,0.015089170106216803,0.015553042980847092,0.09975270407633331,0.02774432368343298,0.010502174451999744,0,0.005706578205185091,0,0,0.0016936799867090337,0.007840330993464435,0,0,0,0.04546005774713079,0.13579269571653738,0.005585608858358434,0.015786165886486275,0,0.2033691036463433,0.15419872389580608,0,0,0,0,0.11550093921651872,0,0.050398487131561406,0.012516036230236243,0,0.04210919624192382,0.005166682333300728,0.08506331234476645,0,0.03471080047315033,0.03495147549389856,0,0.05818855373513464,0.024084419884112456,0,0,0,0.02637133836652209,0.038225892514100225,0.003469919577300885,0,0.03373851252860129,0.07121613349857964,0.05520518307348049,0,0.09296331320192286,0.19530409387980247,0,0.3871766881695274,0,0,0,0.06557259055857353,0,0,0.005365275150985578,0.20895732218290508,0.4863416161532636,0,0,0.05009981145080275,0,0.018657950226440553,0.021185807658137792,0,0,0,0.2536994365961412,0.19479016559253204,0.09262725747263906,0,0.23783183297349572,0.16958156145660117,0,1,0,0,0.08590426470603064,0.7510209741128684,0.12771458910443292,0.30615564346730856
L2b_ID1694,0.3101449467576433,0,0,0,0,0,0,0,0,0,0,0.7667395407386144,0,0.9447724982821148,0,0.12320881372018223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049877499175853476,0.15520496998847824,0,0,0.08136776401883629,0.0468872307174535,0,0,0,0,0,0,0,0,0,0,0.06241492763414706,0.2569767529425094,0,0,0,0,0,0,0,0,0,0,0.2312543804150941,0.3646464006236651,0.253747792019774,0.25647214935501894,0,0.6870404228741788,1,0.20876701948267765,0.11465124303474897,0.9077765150667921,0.2776352466682994,0.31313081302414886,0,0.5392138824226622,0,0.5195870002186859,0,0,0.10277914495496258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200406835588698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2b_ID1695,0.22135987909237376,0,0,0.06128030724516051,0.031549713166707925,0.1312422384909937,0,0.18701893082342255,0,0,0.03149442304550089,0,0.06931710962291263,0,0,0,0,0,0,0,0,0.0044316797264781485,0,0,0,0.0651127964977255,0.04206691547877073,0,0.11053732387150449,0.6550503582625514,0,0.08356151933268889,0.0747392545036046,0.22982867047503133,0.13755833225318334,0.12529125070773167,0,0.042227198580819504,0.5613652647106151,0,0.09384896671659779,0,0,0,0.2715940117808605,0,0.038740670643035255,0.03085488259029362,0.02164826749965112,0,0.07806790363319778,0,0.2863524161918353,0,0,0.0698483033384624,0.13971793141814207,0.10719287867614462,0.1452152613618511,0.03814085538662963,0.08128983763144726,0.101673123604216,0.006330784705495458,0,0.13243147138837877,0.0716709202085997,0.0685029754602522,0,0.012795834303214666,0,0,0.1833292728248067,0.05904624222185066,0.1195192879835173,0.03339366167704057,0,0.03754561845764735,0.29154321060391697,0,0.26755705061622914,0,0,0.04936018049492772,0,0.03099632888819298,0,0,0.007282913099561554,0.5919727258008617,0,0.18070447038049325,0,0,0.3411904876559207,0.01667165474279492,0.1518781598526886,0.060039094852973256,0.04652600786411751,0.028913199707119065,0.20065989208176968,0,0,0,1,0,0,0,0,0,0,0,0,0.05841635862499614,0,0,0.08634197307074977,0,0,0,0.06792480616148283,0,0,0.07985322203386785,0.08006363741554237,0,0,0.14936030191694177,0,0.07452263522969775,0,0,0.13780498967761104,0,0,0,0,0,0.19328999666668975,0,0,0
L2b_ID1696,0,0,0,0.08019102878979462,0,0.10568396189926231,0,0,0,0,0,0.03425571522848158,0,0,0.08585838980264489,0,0,0,0,0,0,0,0.004362533838298094,0,0,0,0,0,0,0.02574590387664125,0,0.0980851373168152,0,0.008540495358565315,0,0,0,0,0.012345279533722315,0,0,0,0,0,0.009812394038393974,0,0,0,0,0,0.008508292080006795,0.06284145674481643,0.02482807638170041,0,0,0.03447918426609943,0.06068019090327777,0,0.03246535663191708,0,0.04193742897684339,0.09519008078978519,0,0,0.044143795899619476,0.008368880077204753,0.01855124082212528,0,0,0.17597628632151507,0,0.16200599107317495,0.03493969813179705,0,0,0,0.049247242910645375,0.02653782712147853,0,0,0.10919690900255236,0.402706536184707,0.09007233437305104,1,0,0.5430621511982402,0.281554542761742,0,0.03573302057956638,0,0.01730001720795478,0.1935042967632959,0,0.1998570494879058,0,0.6099968432444971,0.02065886948398984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09875299576711977,0.0650599778422608,0,0.06001703275023691,0,0,0,0,0,0,0,0.05790892381276638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2b_ID1697,0.06668488352648738,0.19139849217117186,0.20228003997553817,0.138721587218508,0.16126868781956172,0.15493367819280993,0.16917609758577257,0,0.13940224623637565,0.14747909867792838,0.10727155655564766,0.29853128065323276,0.09840096991513841,0.16423425090281285,0.07181025380427425,0.1515482818956648,0.08179581153714297,0.1675635888503233,0.1707659964197281,0.057153286745411654,0.07234621629888065,0.04719025227412649,0.0976132262275542,0,0.409606863277532,0.2191019264971101,0,1,0.4077030616476679,0.04172030028550777,0.47067499199410945,0,0.10087773828414297,0,0,0.11114390012756366,0.2332316515343497,0.02762110546158345,0.06977463097166266,0.2809362844075718,0.1254089080273366,0.35974523553235876,0.26144743078092475,0.15620725663162446,0,0.07004080756885707,0.2212677873258922,0.18562232769706086,0.09747748979773124,0.15811756224526421,0.028369938638336225,0.41978443401562976,0.07703563139048498,0.3963035121683546,0.5368002419481964,0.2109352506164664,0,0.38148506659651493,0.1503677403773988,0.16601144735376006,0.04837269898039785,0,0.1600160751093739,0.08274053229630164,0,0.022537067572797123,0.028773893796448926,0.034360116270691014,0.2126536373614844,0.12093012787345575,0,0,0.17527986385450384,0.1382691238945581,0.008411246531279969,0.04251067124022242,0,0.08717582133761957,0.02966222244891078,0.13462035476492976,0.2173535016164967,0,0,0,0,0.1266616523233856,0,0.16367610640038216,0.11747098410238092,0.2879871248506437,0.16762387051047545,0.06786048287287125,0.1450818629052645,0,0,0.027298576329298753,0.11272158687619308,0.19490862159531425,0.1696115906467921,0.2195267735636337,0.2820531895793172,0.40772787092262264,0.27697232024315316,0.12679716624850046,0,0,0.015722137746503124,0.01817011742942707,0,0,0.052314036127575986,0,0,0.3099020927937058,0,0.16256935086647611,0.14278529339727547,0.16946752740616164,0,0.1524228066983502,0,0.11756186871777212,0.12166016582077793,0.09767856559087923,0.3583446539735147,0,0.051571516521915946,0.058748838054740606,0.1632893375915029,0,0.1776117987742729,0,0.41441724390948986,0,0.03803359732090639,0,0,0,0.09207226850225063,0,0
L2b_ID1698,0.015429892375264051,0.10339286044527614,0,0.14853764952706855,0.08622177540842514,0.034828306333092786,0.15008411834965865,0.06452904346467575,0.16504230582717788,0.04481778563561021,0.039986477107457855,0.2593907631041054,0.1041478889780379,0,0,0,0,0.018540222708004785,0.03490691305504714,0.03526220879523713,0.0468561024990927,0.006854111445243534,0.0575044627957254,0,0.22607401881611822,0.16686435400357627,0,0.34443944961364004,0.20634440651457445,0,0.0362586672402234,0,0,0.04064384774220676,0.09518032660239834,0.11161972069666484,0.22932087863066844,0.22313100646187406,0.038381731845084165,0,0,0,0.30255385890310715,0,0,0.06717673655616124,0.033027567473523124,0.029915167258030485,0.04087959795365918,0.08640483059866345,0,0.29965530112643,0,0.14945672248694944,0.19161190494609834,0,0,0.25786362526660866,0.1874659688727835,0.12005036984402821,0,0.0859161740351599,0,0.11025272827688845,0,0.027067775223575764,0.03651223799132628,0.05790684644471039,0,0,0.42412183360693123,0,0.15298914262701105,0.46055476550434993,0.21335862836159855,0.291544711440746,0.2164227759837393,0.09468366491992244,0,0.7936402342444141,0,0.23104194693101063,0,0,0,0.05380462646382585,0,0,0,0,0,0,0.837201466357035,0,0,0,0,0.22172774086827352,0.02058687824569109,0,0.2463812410796452,0.2815686116702799,0.20666002227445873,0.31744499412688953,0.41436221635490994,0.3354549463404179,0.5811115774786307,0.25284959911461663,0.3894013112255762,0.2848744407203187,0.9738230888074342,0.08417942096951675,0.07365540093218749,0.4226116475126621,0.2077774465026184,0.28862623770275464,0.2898700061211185,0.5759373225007433,0.043059042697518514,0.33408586114152783,0.283355539289479,0,0.163616863385651,0.2197582583185183,0.09054442663496755,1,0,0,0.12177655436223572,0.4216495429927073,0.3832112427161756,0.2569865482798516,0.8233685562154638,0.354460147795585,0.40375650967344384,0.1526045741292846,0.2622108137321791,0,0.5029401274126584,0.5681877217614317,0.18424721701070565
L2b_ID1699,0,0,0,0,0,0.030858295289852625,0,0,0,0,0,0,0,0,0.16547274592939257,0,0,0,0,0,0,0,0,0,0,0.7208400432494307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024027224216261554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14651648772057232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L2b_ID1700,0,0,0,0,0,0.11131981899467848,0,0.06282862321306455,0,0,0,0.09988744729020795,0,0.02336451190966754,0.1444726571604223,0.059668829121121036,0,0,0.0051099217545773614,0,0,0,0,0,0,0.07053347117647252,0.43399621176850617,0.017337883071140175,0.03340178157150208,0.036335466442650406,0.02783885528682558,1,0.06451315401422855,0.0940890104040927,0.11092346212575498,0,0.018732068072592197,0,0.016798697916754844,0,0.058478284203365864,0,0,0,0.036088410013870094,0,0.05490124952158961,0,0,0.019757222103524905,0.018921915591872798,0.16835927443470824,0.03622323540070954,0,0,0,0.04864597021852308,0,0.9337187027056555,0.1356124290651847,0.036733530408503495,0.02857613775329791,0,0,0.02541503335582751,0.013789000500108858,0.016800546096075303,0,0,0,0,0.1907088413851311,0,0.06112025654196225,0.08379364990415991,0,0.018847933752449614,0.11038001275610546,0,0,0.09907304918888347,0.0686155618843235,0.047719242317584135,0.2417570073648394,0.1134204793618471,0.07837030877066335,0.053913736272542284,0.02321895015288252,0.03940791289934358,0.028923166924960306,0.15024261656593949,0.0611192971817043,0,0.04845026072590163,0.05443128644228697,0.04041641215403353,0.020892018314525924,0,0,0,0,0,0,0.08667064434359499,0.07641619773701588,0,0.10753783745073826,0.04808908275114274,0.14150156076627377,0.0773330357623545,0.07597087822433929,0,0.16092400670378376,0.49966123296303155,0.10659424314997025,0.05254942017394669,0.04163694060690936,0,0,0.07187523525488679,0.12870990255044232,0,0,0.09106471889446484,0,0,0,0,0,0,0.021287964283807657,0,0,0.03485284923224656,0.1407270325486105,0,0.03172970481839254,0.24974054948318133,0.09543279901481602,0.03142580629432879,0
L2b_ID1701,0,0,0,0,0,0,0,0,0,0,0,0.08649007977901726,0,0,0,0.060133749331551696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2782075775681055,0.144930139940974,0,1,0,0.2280351192674198,0,0,0,0,0,0,0.16540590181605502,0,0.14077421315482494,0,0,0,0,0,0,0,0,0,0,0,0,0.05041453636316683,0.08257367465252449,0,0,0,0,0,0.1644759546040966,0.026221374945237876,0,0.31319608934406123,0,0,0,0.16869630903632174,0,0,0,0,0,0,0,0,0.12678538648580379,0,0,0.3026936950128693,0.15432614988583085,0,0.17846217844102133,0,0.6056713335446486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2b_ID1702,0,0,0,0,0,0,0.05675364535442537,0,0,0,0,0,0,0,0,0.010318344846962714,0.020498506923056322,0,0,0,0.05673013545563025,0,0,0,0.14539965196254934,0,0,0.050315725886844555,0,0,0,0,0,0,0,0.08344182457920574,0.1796900991218595,0.15154541274985048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018774951259878214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049684453897374706,0,0.04803461751341314,0.05970589905500455,0.0833624785374839,0.024059001647071428,0,0.010589919759203216,0.02245033739918445,0.012518485227440677,0,0,0,0,0.0034568014626748128,0,0,0,0,0,0,0,0.0228298804844106,0,0.13324881615191345,0,0,0,0,0,0,0.015045938277721735,0,0,0,0.11064427968770613,0,0,0,0.10268892717672813,0,0.05329788732464219,0,0,0,0.09228210834565785,0.5217342196571354,0,0,0,0,0,0,0,0,0,0,0.03668662829451482,0.030762067191190227,0.35224968333179585,0.040449874671800806,0.31562249232011413,1,0.6637575348186238,0.03615027307363069,0,0,0,0.15108492956922212,0,0.03099744346840212
L2b_ID1703,0,0,0.09877631749341928,0.11935177648732251,0.3070865431520449,0.138534895643434,0.04714586328376833,0.08303860454976013,0,0,0.2176177610581172,0.23812684612640594,0.13360800774460238,0.06335159173186593,0.23986417012949518,0.5319337566299194,1,0.1900315529874734,0.27125473823381613,0.09021058661060129,0.1115848927336625,0.4431188682746111,0.16189087307910816,0,0.02192447509359208,0,0.06600927879693276,0,0.1631165617044272,0.10263055369644208,0.07706633532019613,0.06743851445708775,0.14645422712961365,0.06861402873330866,0.20244285172038318,0.2832989248010147,0.16087356217700619,0.017002539819604857,0,0.04955316132474714,0,0.2637097742464978,0.21493207203592002,0.2076074054786955,0,0,0,0,0,0.20001883834839632,0.13949931618699535,0,0.23451987868357527,0.21485408281029272,0.3011204992165666,0.27232131814853544,0.011771771221003592,0.10534310214781224,0,0.09807267060431243,0.03749038455820682,0,0,0,0.4016299531008977,0.3462657676374747,0,0,0.20168574654948204,0.21012837171525717,0.5955671919689505,0.8383497058925913,0,0.01960715612697989,0.06103831588439247,0,0.0694586141296232,0.12880358080288445,0.045056886619333936,0.11498516200946213,0.15942829771819794,0.10107639830555755,0.05893465214466863,0.06852932881961295,0.035164247747900335,0.16227794618372612,0,0.11931591006260452,0.13465503773649576,0,0.7289409079863439,0.1438526951399333,0.09944732047461546,0.26092013856525614,0.042584145012588184,0,0.11570265703228297,0,0.03583727355145996,0.13129293875629217,0.03573684467586315,0.13976581918486175,0.19711641310897826,0,0,0,0,0,0,0,0,0,0,0.06467638464867366,0,0.1990736436773338,0,0,0,0,0.2484139874553103,0.046298954399838416,0,0.202391584954203,0.07840799387391209,0,0,0.03965030359506778,0,0,0,0,0,0.969809480456458,0,0,0,0,0,0,0
L2b_ID1704,0.03396274451312413,1,0.04357656569719204,0.030945408743990137,0.09662534103670678,0.036252210665213475,0.3656899478537452,0,0.8609448931383428,0.4627838409222116,0,0.007322992279905499,0.021837832620646,0.021931237141160777,0.017453135156219844,0.016573196008673588,0,0.006178085859663664,0.012790496272649067,0.011389852491502013,0.019451953759512683,0.0020193575566434564,0.006005345700359066,0.009534990910283663,0.37736195936205047,0.07399037845833208,0,0.5843469581925639,0.13983677918395834,0,0.07812054663756554,0,0.055530434870080844,0.021265587423561678,0.018320134826156492,0.014393503402978606,0.09985397004801085,0.11438997438180779,0.012156820558924735,0.09954599341316586,0.015578869692254686,0.07503220108477306,0.01831752666269767,0.07007772524452986,0.0029466400051557365,0.04654262891963965,0.01754710904575145,0.02617546446870918,0.012184318282262052,0.0247728458971314,0.004436698389561471,0.2940075460409255,0,0.24377157598607688,0.2717870601052976,0,0.07456093421620254,0.4162017001929545,0,0,0,0.0009595904733208107,0.024142886416310818,0.006883230719168965,0,0.0017205268283240513,0,0,0.004938465170689177,0,0.011097253487070542,0.004270648316737974,0.007818211316272947,0.02375715557512087,0.04766393119389578,0.010142585323307382,0.011222241987016476,0,0.01275215786990469,0.06960516229473133,0.02217523709979285,0,0.008154075698898868,0,0,0,0.0167761247266222,0.01816358634828362,0,0.02893649350792113,0.00781263363337507,0.0100109100704226,0.03191833905281179,0.006635041831341654,0.021933891974211143,0,0,0.8997455835218772,0.007699951904719106,0,0.014664657730095928,0,0.7027018317291981,0,0.4363443105706321,0.4207285308979551,0.11110265369217887,0,0.29613018973791794,0.35569544414487547,0.3698235119119385,0.10267149062766062,0.31534132040456575,0.2599650291939096,0.5442621461636244,0.03725570055539854,0.27853665444920767,0.22589393455799994,0.19853539327683412,0.6060364738506892,0.4331501330518053,0.25652983573813204,0.23315133672724203,0.017269199628612456,0.26182004611926374,0.11516482160969993,0.01745408804900621,0.14771317214659144,0.004113688812571928,0.04075484752113718,0.0035401618690246556,0.008007471844275424,0,0.019897700362010422,0,0.14258469940268095,0.15067728891425083,0.022101734493237494,0.17520015881101966,0.11645192327440211,0.03795131715161519
L2b_ID1705,0,0.6504684720138784,0.4008372686061272,0.052700635984080486,0.6916880231044902,0,0.6793150646707469,0,0.34933221944767295,0.11703499790600001,0,0,0.11665677527316261,0.20220737870986089,0.10531244067962184,0,0.06317541722458339,0.10858194811783872,0,0.045293574849381214,0.07061648746437076,0,0.0851618485982398,0.037971643332302685,0.1416372635013467,0.2371328640919007,0,0.7020336645112542,0.4135213789210676,0,0,0,0.4092905100773848,0,0,0.2044906618388417,0.4135126182998941,0.20225115530471388,0.07600386186513414,0.46478966215677997,0,0.39264911965363924,0,0.5003459564013322,0,0,0,0.09165745259080564,0,0,0,0.29697878256873295,0,0,0,0,0.1887260253571156,0,0,0,0,0,0.0895942910504332,0.15193379608802832,0,0,0,0,0,0.15340582720913915,0,0,0.2045489675978114,0.18961795177840346,0.11849898231371601,0.26455542394646525,0.06015962187396314,0,0,0,0.24064091999425288,0,0,0,0,0,0,0.139579425316295,0,0.1489300707651955,0,0.15751027517745678,0.28962317465979925,0,0.07975518805484191,0,0,0,0,0.08971663127428593,0.368016985099382,0,0.38928572857617855,0,0,0,0,0,0.1733182079534207,0,0,0,0,0,0,0,0,0,0.11781868570693374,0,0,0,0,0.11100591021117732,1,0,0,0.05784288264837703,0,0,0,0,0.23094925807674188,0.3530546902312217,0,0,0,0,0,0,0.02003560893200501
L2b_ID1706,0,0.15578835175055664,0,0,0.07309387672618875,0,0.07998661520331886,0.01564390076507477,0.15731849541584267,0.024305074596921883,0.027791925841589297,0,0,0.003931422869402025,0.008200722093154653,0.014475621353419666,0,0.05383216589439864,0,0.03215609739017027,0.007154669237618336,0,0,0,0,0,0.02169783307596288,0.05400396341825742,0,0.06614854479383965,0,0.020184258791558267,0.013181647028111514,0,0,0.06703699143261554,0,0,0.00810130476043465,0.08553684700290602,0.1305358595185025,0.1492279356396385,0.13921093195912573,0,0,0,0.10678771963242947,0,0.02230464431076564,0,0,0,0.14564563846885137,0.007232638564597343,0.07540955826125584,0,0.024787000830962233,0,0.002972313689317214,0,0,0,0.09004498109319205,0.01674207235441157,0,0.09240405276717607,0.22534346936937982,0.07260556010151221,0.01096329981709565,0.03192449954769093,0.02422782653220244,0,0.0060036036205405865,0,0,0.04309459729687502,0.006789440488339369,0,0,0.009800147669361095,0,0,0,0,0.017380338004093977,0.002731098655816531,0.012233015572753275,0,0,0,0,0.05005137239697354,0,0,0,0.08607439153972213,0,0,0,0.04028354990376053,0.08218988775329124,0,0.03258508055183788,0,0,0,0,0,0.8992571848253781,0,0,0.6171008985954146,0.07136991838830926,0,0,0.23108339336480416,0,0.0433790099584539,0,0.508544278852555,0.35201533520120787,0,0.005628257780182692,0.08852017529939249,0.0198704007606769,0,0.01730991728347059,0.035910255558486724,0.2837943623281365,0,0,1,0.07258985387627163,0,0.733896128512311,0.2941384144990824,0,0,0.7465413446346704,0,0.47372010179287355
L2b_ID1707,0,0.03321098665379858,0,0,0.04764753293985962,0,0.019604887657457753,0,0.03667781642708856,0.01677191634185388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08864871428122184,0.373563171488414,0,0.2709063241651265,0.0779757651295063,0.05477651077581809,0.17341914794956245,0.15438991259099874,0.06178346664162798,0,0.00546288133487668,0.020217607021463035,0.2984302027801264,0,0,0,0,0,0.03346938813183964,0,0,0.02311537271274017,0,0,0,0,0,0.6457857698815156,0.08354783004107735,0.47145477625660154,0.30070943168774156,0.2451876415722668,0.10309869541778474,0.3440655957360919,0.18214792061042465,0.0834326251329671,0.058089388972302224,0,0,0,0,0,0,0,0,0,0,0,0,0.04751907992919905,0.08639168266359075,0.0682599012244502,0.02134754432016278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14692067325312536,0,0.03414912336824569,0.05491872878984992,0.3263210745804919,0.2681061900251293,0,0.03338658107656886,0.16023705534961297,0.35530462392355755,1,0.09376887250092161,0.8976108264241403,0.330803167509239,0.21562807821084684,0.0775473709769851,0.5145546445878897,0.16627216663461547,0.21102965717576228,0.2776573736435792,0.26755696947656626,0.21134111681510895,0.30868129532971916,0.4427456378974072,0.6489383253109382,0.2046342763892478,0.04398000804296532,0.1671174988935152,0.22951925114133723,0.7917006355031528,0.16647304194032045,0.13270624260682032,0.2617701228628452,0.5130308200249947,0.07096178964515783,0.03448999519967274,0.05734743861164686,0.22194410260819522,0.08829354341546597,0,0.14479822508854423,0,0.18000825290419917,0.2401092320882312,0.2820971015137066,0.13282748196963048,0.6396824431936595,0.22888357626625308,0.5193851747655851
L2b_ID1708,0,0.1510687497077095,0,0.05322268297203591,0,0.05213872812849269,0.06453587014489859,0.10686254041599129,0,0.164250323257072,0,0.0400345625680447,0.07560213498771483,0.05140470775308301,0.07329214687110402,0,0,0,0,0,0,0,0,0.014908153810815153,0.08836854485787198,0.5162241535682084,0.06574383078241947,0.063398756500156,0.061249268086528294,0,0,0,0,0.17268433040459397,0,0.02838337565081464,0.1381393261725443,0,0,0,0.1252475065341152,0,0,0.07374860812438351,0.05352354241386367,0.0640441436956873,0,0.010018953728354183,0.03814374275530419,0,0.020249048229807397,0,0.19741992265831637,0,0.10906162775505739,0.08767694712050111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016490345209877914,0.003429893417658932,0.035672917604973785,0.06480744588664704,0.054021094892802095,0,0,0,0.03360749804137106,0.008743823756894399,0.04131113514664849,0.0895926389503371,0.04253887580322029,0,0.03340288716213745,0,0.050801128839053696,0.03618365518530033,0.04861724399748034,0.028874838265930354,0,0.053871971143123185,0.07158240393627203,0,0,0,0,0.2503170268182986,0,0,0.027748511666638172,0,0.22994370142230097,0,0.06362816778437343,1,0,0.5194727201726433,0,0.27485346578950726,0.7206192014354023,0,0.3424837329696222,0.3825025107206346,0.2485742480856424,0,0.08413770318579822,0.33368188078793587,0.2386135536369138,0.09042939255350427,0.6442454798661267,0.0800507848973886,0,0,0.1544464593328688,0,0.43716091476678226,0,0,0.25241722536928557,0.03217036168578951,0,0,0.121441590402783,0.3943829751205051,0,0.6322260201265916,0.07508421358187169,0.12619902419979798,0.23856985517256996,0.6215068629580277,0.3483244167962394
