class,fpr,tpr,auc
combined_overall,0.0,0.0,0.9999992595548473
combined_overall,0.0,0.889744255484876,0.9999992595548473
combined_overall,0.0,0.9132610671167077,0.9999992595548473
combined_overall,0.0,0.9162534077632092,0.9999992595548473
combined_overall,0.0,0.918005971699338,0.9999992595548473
combined_overall,0.0,0.9194664416461119,0.9999992595548473
combined_overall,0.0,0.9207256912891082,0.9999992595548473
combined_overall,0.0,0.9218940672465273,0.9999992595548473
combined_overall,0.0,0.9231792807996885,0.9999992595548473
combined_overall,0.0,0.9241724003634948,0.9999992595548473
combined_overall,0.0,0.9248799169154874,0.9999992595548473
combined_overall,0.0,0.9254900688043619,0.9999992595548473
combined_overall,0.0,0.9263468778398026,0.9999992595548473
combined_overall,0.0,0.9269959755939244,0.9999992595548473
combined_overall,0.0,0.9278527846293652,0.9999992595548473
combined_overall,0.0,0.928742048552512,0.9999992595548473
combined_overall,0.0,0.9296832402959886,0.9999992595548473
combined_overall,0.0,0.9305465403089705,0.9999992595548473
combined_overall,0.0,0.9314293132545761,0.9999992595548473
combined_overall,0.0,0.9324029598857588,0.9999992595548473
combined_overall,0.0,0.9336167726859665,0.9999992595548473
combined_overall,0.0,0.9352070621835649,0.9999992595548473
combined_overall,0.0,0.9390627028430482,0.9999992595548473
combined_overall,0.0,0.940490717902116,0.9999992595548473
combined_overall,0.0,0.9424834480072699,0.9999992595548473
combined_overall,0.0,0.944008827729456,0.9999992595548473
combined_overall,0.0,0.945378423990653,0.9999992595548473
combined_overall,0.0,0.9464883811502012,0.9999992595548473
combined_overall,0.0,0.9475204465792548,0.9999992595548473
combined_overall,0.0,0.9485849668960146,0.9999992595548473
combined_overall,0.0,0.9493703751785019,0.9999992595548473
combined_overall,0.0,0.9502661300791899,0.9999992595548473
combined_overall,0.0,0.9513241594184084,0.9999992595548473
combined_overall,0.0,0.9522393872517201,0.9999992595548473
combined_overall,0.0,0.9531221601973258,0.9999992595548473
combined_overall,0.0,0.9540179150980138,0.9999992595548473
combined_overall,0.0,0.955186291055433,0.9999992595548473
combined_overall,0.0,0.9560431000908737,0.9999992595548473
combined_overall,0.0,0.956886927171232,0.9999992595548473
combined_overall,0.0,0.9576982993638842,0.9999992595548473
combined_overall,0.0,0.9584577437362066,0.9999992595548473
combined_overall,0.0,0.9592106971309879,0.9999992595548473
combined_overall,0.0,0.9598273399974037,0.9999992595548473
combined_overall,0.0,0.9608464234713748,0.9999992595548473
combined_overall,1.0818295902029511e-06,0.9613462287420486,0.9999992595548473
combined_overall,1.0818295902029511e-06,0.9621705828897832,0.9999992595548473
combined_overall,1.0818295902029511e-06,0.9627223159807867,0.9999992595548473
combined_overall,1.0818295902029511e-06,0.9631637024535895,0.9999992595548473
combined_overall,1.0818295902029511e-06,0.9637284174996754,0.9999992595548473
combined_overall,1.0818295902029511e-06,0.9641438400623134,0.9999992595548473
