class,fpr,tpr,auc
combined_overall,0.0,0.0,0.9999999144283047
combined_overall,0.0,0.8262235492665195,0.9999999144283047
combined_overall,0.0,0.9009801376087239,0.9999999144283047
combined_overall,0.0,0.9073088407114112,0.9999999144283047
combined_overall,0.0,0.9088536933662209,0.9999999144283047
combined_overall,0.0,0.9097105024016617,0.9999999144283047
combined_overall,0.0,0.9100675061664286,0.9999999144283047
combined_overall,0.0,0.9110736076853174,0.9999999144283047
combined_overall,0.0,0.9131831753862132,0.9999999144283047
combined_overall,0.0,0.9173049461248864,0.9999999144283047
combined_overall,0.0,0.9227119304167207,0.9999999144283047
combined_overall,0.0,0.9297611320264831,0.9999999144283047
combined_overall,0.0,0.9343502531481241,0.9999999144283047
combined_overall,0.0,0.9383681682461379,0.9999999144283047
combined_overall,0.0,0.9416655848370765,0.9999999144283047
combined_overall,0.0,0.9445540698429183,0.9999999144283047
combined_overall,0.0,0.9464624172400363,0.9999999144283047
combined_overall,0.0,0.9482669089964949,0.9999999144283047
combined_overall,0.0,0.9494158120212904,0.9999999144283047
combined_overall,0.0,0.950447877450344,0.9999999144283047
combined_overall,0.0,0.9512852135531611,0.9999999144283047
combined_overall,0.0,0.9520641308581073,0.9999999144283047
combined_overall,0.0,0.9525574451512397,0.9999999144283047
combined_overall,0.0,0.9529923406465014,0.9999999144283047
combined_overall,0.0,0.9535440737375048,0.9999999144283047
combined_overall,0.0,0.9538556406594834,0.9999999144283047
combined_overall,0.0,0.9542191354017915,0.9999999144283047
combined_overall,0.0,0.9545371933013111,0.9999999144283047
combined_overall,0.0,0.9547578865377125,0.9999999144283047
combined_overall,0.0,0.9551019083473972,0.9999999144283047
combined_overall,0.0,0.9553031286511748,0.9999999144283047
combined_overall,0.0,0.9554978579774114,0.9999999144283047
combined_overall,0.0,0.9556860963261067,0.9999999144283047
combined_overall,0.0,0.9558678436972609,0.9999999144283047
combined_overall,0.0,0.9560301181357912,0.9999999144283047
combined_overall,0.0,0.9561599376866156,0.9999999144283047
combined_overall,0.0,0.9563157211476049,0.9999999144283047
combined_overall,0.0,0.9564520316759704,0.9999999144283047
combined_overall,0.0,0.9565688692717124,0.9999999144283047
combined_overall,0.0,0.9567116707776191,0.9999999144283047
combined_overall,0.0,0.9567895625081138,0.9999999144283047
combined_overall,0.0,0.9568739452161495,0.9999999144283047
combined_overall,0.0,0.9570102557445151,0.9999999144283047
combined_overall,0.0,0.9570946384525509,0.9999999144283047
combined_overall,0.0,0.9571530572504219,0.9999999144283047
combined_overall,0.0,0.9571984940932105,0.9999999144283047
combined_overall,0.0,0.9572698948461639,0.9999999144283047
combined_overall,0.0,0.957334804621576,0.9999999144283047
combined_overall,0.0,0.9573802414643645,0.9999999144283047
combined_overall,0.0,0.9574191873296118,0.9999999144283047
combined_overall,0.0,0.9574451512397767,0.9999999144283047
combined_overall,0.0,0.9575035700376476,0.9999999144283047
combined_overall,0.0,0.9575295339478126,0.9999999144283047
combined_overall,0.0,0.9575944437232247,0.9999999144283047
combined_overall,0.0,0.9576268986109308,0.9999999144283047
combined_overall,0.0,0.9577307542515903,0.9999999144283047
combined_overall,0.0,0.9578475918473323,0.9999999144283047
combined_overall,0.0,0.9578865377125795,0.9999999144283047
combined_overall,0.0,0.9579514474879917,0.9999999144283047
combined_overall,0.0,0.9579839023756977,0.9999999144283047
combined_overall,0.0,0.9580877580163573,0.9999999144283047
combined_overall,0.0,0.9581331948591458,0.9999999144283047
combined_overall,0.0,0.9581591587693107,0.9999999144283047
combined_overall,0.0,0.958198104634558,0.9999999144283047
combined_overall,0.0,0.9582305595222641,0.9999999144283047
combined_overall,0.0,0.9583084512527587,0.9999999144283047
combined_overall,0.0,0.9583344151629235,0.9999999144283047
combined_overall,0.0,0.9583668700506296,0.9999999144283047
combined_overall,0.0,0.9583798520057121,0.9999999144283047
combined_overall,0.0,0.958438270803583,0.9999999144283047
combined_overall,0.0,0.9584642347137479,0.9999999144283047
combined_overall,0.0,0.9584837076463716,0.9999999144283047
combined_overall,0.0,0.9585161625340777,0.9999999144283047
combined_overall,0.0,0.9585421264442425,0.9999999144283047
