sample_idx,Canonical_smiles,neutral_loss,importance,abs_importance
1,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.42219778895378113,-0.002779066562652588,0.002779066562652588
1,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.4502291977405548,-0.0031855106353759766,0.0031855106353759766
1,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.46221020817756653,-0.003359973430633545,0.003359973430633545
1,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.47422918677330017,-0.003535449504852295,0.003535449504852295
1,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.4902415871620178,-0.0037694573402404785,0.0037694573402404785
1,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.5142415761947632,-0.004120171070098877,0.004120171070098877
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.004031400196254253,0.0031427741050720215,0.0031427741050720215
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.024000000208616257,0.0028363466262817383,0.0028363466262817383
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.028031399473547935,0.002774477005004883,0.002774477005004883
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.03213519975543022,0.002711474895477295,0.002711474895477295
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05195840075612068,0.002407252788543701,0.002407252788543701
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05203140154480934,0.002406179904937744,0.002406179904937744
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07595840096473694,0.002039015293121338,0.002039015293121338
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07998979836702347,0.001977205276489258,0.001977205276489258
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.08197999745607376,0.0019466280937194824,0.0019466280937194824
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.0840936005115509,0.00191420316696167,0.00191420316696167
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.08601140230894089,0.0018846988677978516,0.0018846988677978516
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.10398980230093002,0.0016089081764221191,0.0016089081764221191
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.10809359699487686,0.001546621322631836,0.001546621322631836
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.11212500184774399,0.0014857649803161621,0.0014857649803161621
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.11596819758415222,0.0014276504516601562,0.0014276504516601562
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.13612499833106995,0.001123189926147461,0.001123189926147461
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.14810340106487274,0.0009421110153198242,0.0009421110153198242
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.17613700032234192,0.000518500804901123,0.000518500804901123
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.18016840517520905,0.00045758485794067383,0.00045758485794067383
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.19794820249080658,0.00018894672393798828,0.00018894672393798828
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.20006179809570312,0.00015693902969360352,0.00015693902969360352
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2019796073436737,0.00012797117233276367,0.00012797117233276367
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.22406180202960968,-0.0002295970916748047,0.0002295970916748047
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2280932068824768,-0.00029778480529785156,0.00029778480529785156
