class,fpr,tpr,auc
combined_overall,0.0,0.0,0.9998674860588548
combined_overall,0.0,0.9612118548772765,0.9998674860588548
combined_overall,6.46253667489563e-06,0.9649019633186419,0.9998674860588548
combined_overall,1.292507334979126e-05,0.9665305225607155,0.9998674860588548
combined_overall,1.6156341687239076e-05,0.9677325543822461,0.9998674860588548
combined_overall,1.7233431133055013e-05,0.9684240458064599,0.9998674860588548
combined_overall,1.831052057887095e-05,0.9690315242539002,0.9998674860588548
combined_overall,1.831052057887095e-05,0.969542064651217,0.9998674860588548
combined_overall,1.938761002468689e-05,0.9699944422184595,0.9998674860588548
combined_overall,1.938761002468689e-05,0.9703175690522043,0.9998674860588548
combined_overall,2.1541788916318767e-05,0.970769946619447,0.9998674860588548
combined_overall,2.1541788916318767e-05,0.9710025979397433,0.9998674860588548
combined_overall,2.2618878362134704e-05,0.9712029365766651,0.9998674860588548
combined_overall,2.2618878362134704e-05,0.9714097377502617,0.9998674860588548
combined_overall,2.2618878362134704e-05,0.971577763703809,0.9998674860588548
combined_overall,2.3695967807950645e-05,0.9718039524874303,0.9998674860588548
combined_overall,2.3695967807950645e-05,0.9719784409776525,0.9998674860588548
combined_overall,2.4773057253766582e-05,0.9721141542478253,0.9998674860588548
combined_overall,2.4773057253766582e-05,0.9722757176646978,0.9998674860588548
combined_overall,2.4773057253766582e-05,0.9724178934715455,0.9998674860588548
combined_overall,2.4773057253766582e-05,0.9726053070351174,0.9998674860588548
combined_overall,2.585014669958252e-05,0.9727087076219157,0.9998674860588548
combined_overall,2.6927236145398457e-05,0.9728508834287635,0.9998674860588548
combined_overall,2.80043255912144e-05,0.9729736716255865,0.9998674860588548
combined_overall,2.9081415037030336e-05,0.9731223099691091,0.9998674860588548
combined_overall,2.9081415037030336e-05,0.9732580232392819,0.9998674860588548
combined_overall,2.9081415037030336e-05,0.9733872739727798,0.9998674860588548
combined_overall,3.0158504482846273e-05,0.9735359123163024,0.9998674860588548
combined_overall,3.1235593928662214e-05,0.9736199252930761,0.9998674860588548
combined_overall,3.231268337447815e-05,0.9736910131964999,0.9998674860588548
combined_overall,3.231268337447815e-05,0.9737750261732735,0.9998674860588548
combined_overall,3.231268337447815e-05,0.9738784267600719,0.9998674860588548
combined_overall,3.338977282029409e-05,0.973936589590146,0.9998674860588548
