fold,epoch,train_loss,val_loss,val_cl_acc,val_br_acc,val_pr_auc,pos_cl_acc,pos_br_acc,pos_pr_auc,neg_cl_acc,neg_br_acc,neg_pr_auc,lr
2,2,0.005677093437301313,0.11386937833118854,0.9798489389072146,0.9935177399765719,0.9990427521877927,0.9794624889507438,0.9942825976566173,0.9990449271764936,0.9811015941719755,0.9910384978815496,0.9990372163078469,0.001
2,3,0.0041455328268934334,0.10893759930714277,0.9807400699969098,0.9938411343236387,0.9990343070013126,0.9805909236237799,0.9947621823926577,0.9991641403937525,0.9812235193708659,0.990855610083214,0.998574256393481,0.001
2,4,0.0034775394723032,0.14683881645836086,0.976456891533536,0.9924038261144529,0.9987035078429318,0.9769893362923399,0.9934174644072897,0.9988108113295309,0.9747310025299479,0.9891181759990246,0.9983311602173885,0.001
2,5,0.003048838866046806,0.2012500325114746,0.9798201927430309,0.9908227870843485,0.9982164118122392,0.9797257903744523,0.9902578473227888,0.9984013114267445,0.9801261925808517,0.9926540067668486,0.9976189576267676,0.001
2,6,0.0026927172968610833,0.15763759322906376,0.9795399176422396,0.9922026029651668,0.9988027189440115,0.9799796881758853,0.9917530232645615,0.9989158415543662,0.9781144267991587,0.993659889657695,0.9984282814911286,0.001
2,7,0.0023985085153658925,0.16979106743663777,0.9796764619221122,0.992389453032361,0.998755048386643,0.9787384100355457,0.9930789340053788,0.9987528149720808,0.9827171030572743,0.9901545401895937,0.9987544674108276,0.001
2,8,0.002191809930738232,0.16938282248836167,0.981731812661248,0.991074316020956,0.9983622324811445,0.9822083466551316,0.9911229805721163,0.9985335169585488,0.9801871551802969,0.9909165726826592,0.9977959402149243,0.001
2,9,0.0018690951315626489,0.1762555907022913,0.9809053604409662,0.9926122358047847,0.9987748110565264,0.9806943634688082,0.9918846739764157,0.9989280613397844,0.9815892949675374,0.9949705855457677,0.9982483591271873,0.001
2,10,0.0010704536899458761,0.14181725185310262,0.9843117808967365,0.9922169760472587,0.9989248804190458,0.9837693479528314,0.9925617347802373,0.998980450963717,0.9860700460267626,0.991099460480995,0.9987387641500959,0.0005
2,11,0.0008151328202595893,0.16695096864770181,0.9827954207360455,0.9927703397077953,0.9987014949425626,0.9826785277688965,0.9919787101991687,0.9987876898228756,0.9831743225531137,0.9953363611424391,0.9984354881921549,0.0005
3,1,0.04947114207218217,0.09143906699213139,0.9830253900495153,0.9937117765848119,0.9992090370991086,0.9823281483301518,0.9926950046305921,0.9992200884107892,0.985238966727671,0.996939785785005,0.9993357937931864,0.001
3,2,0.007489343671472762,0.0786589898520414,0.9868845625911793,0.9962845582792547,0.9994715723908083,0.9864389801357047,0.9966357330510878,0.9995406315842934,0.988299180942666,0.9951696618763314,0.9992227886191235,0.001
3,3,0.005138241272873051,0.0992581930255245,0.9863743181769182,0.9931584129242754,0.9994086183494224,0.9866468842729971,0.9934132189230566,0.9995076805317195,0.985508985628994,0.9923494644625124,0.9990517057801342,0.001
3,4,0.0040396277381881595,0.10774345644356703,0.9857347160238306,0.9926050492637388,0.9991969122973003,0.9857018654671228,0.9923453476724187,0.9992431643440998,0.9858390087306111,0.9934295400678047,0.9991439098031042,0.001
3,5,0.0033318021187697397,0.09301083031484261,0.9871360915277868,0.994516669181956,0.999431279208683,0.9867697367177607,0.9943015366005784,0.9994616425331806,0.988299180942666,0.9951996639764783,0.9993695786004779,0.001
3,6,0.0018448222054529748,0.09852011145445813,0.986496489374699,0.9951778309581815,0.9990693457402533,0.9862499763745298,0.9939802302065811,0.9989996260929642,0.9872791095376676,0.9989799285950016,0.9993621740095766,0.0005
3,7,0.00170934293295122,0.11355776607827618,0.985799394893244,0.9948113173648391,0.9989468775253882,0.9853805590731256,0.9942448354722259,0.9988570620080303,0.9871290990369326,0.9966097626833879,0.9993018464098604,0.0005
3,8,0.0013591390890298326,0.1482900948322978,0.9855837986618661,0.9936686573385364,0.9988915056249827,0.9858908692282976,0.9929029087678845,0.9988601976830903,0.9846089226245838,0.9960997269808887,0.9990390156335041,0.0005
3,9,0.001479215259300279,0.17609332442628886,0.9851526061991103,0.993108107136954,0.9984393882199263,0.9862310759984124,0.9924303993649474,0.9983777673316856,0.9817287210104707,0.9952596681767724,0.9986784279411344,0.0005
3,10,0.0013938508938357219,0.15521980178470668,0.9853394562663045,0.9924756915249121,0.9986234622697568,0.986722485777467,0.9923547978604774,0.9986268870703812,0.9809486664066485,0.9928595001650116,0.9987031553803816,0.0005
3,11,0.0013770928247637353,0.1667928244034882,0.9827163687845403,0.9923535203271313,0.9986492222785963,0.9833582188285547,0.9916932846963654,0.9986469889293743,0.9806786475053254,0.9944496114728031,0.998724120255318,0.0005
3,12,0.00106388649791412,0.15764487775114527,0.9855334928745445,0.9932949572041481,0.9986810753170756,0.9868453382222306,0.9930730121529419,0.9986796264794783,0.9813686958087066,0.993999579970598,0.9987508337672304,0.0005
4,1,0.04291907045133779,0.09830081420502024,0.9861874681097241,0.9938267612415468,0.9991749216334874,0.9881039497138568,0.995271601463552,0.9996595125572999,0.9799133880033171,0.9890967167296293,0.9973709551352621,0.001
4,2,0.006358047038249353,0.10945468598196192,0.9866761529008473,0.9944088710662671,0.9990573389028895,0.9879819870531945,0.9971854770616381,0.9995581002498566,0.9824011793974017,0.9853189594275008,0.9970965105297196,0.001
4,3,0.004299659119704445,0.10824755040949136,0.9864749297515613,0.995436546435835,0.9991890759111961,0.9886387090721456,0.9972230040341495,0.9996810820275849,0.9793912589452993,0.989588132313646,0.9971797978890615,0.001
4,4,0.003548698747364554,0.13727677051514983,0.9835787537100518,0.9942938864095322,0.9989579924924682,0.9871657754010695,0.9962566844919786,0.9995490158711664,0.9718357443410424,0.9878681777695875,0.9965958253988749,0.001
4,5,0.002843601581920427,0.0938640904068577,0.9875457243674047,0.9959108581448662,0.9991864356868582,0.9906370203583826,0.9979078712824843,0.9997884869046693,0.9774255966092324,0.9893731379956386,0.9967448888898176,0.001
4,6,0.00273000252334355,0.14683379085248224,0.9838230961056134,0.9954581060589728,0.9980173995959785,0.9864246176939675,0.9971854770616381,0.9981843545673008,0.9753063669031604,0.9898031266316533,0.9971318102923615,0.001
4,7,0.0024241478907613455,0.11906156257567957,0.9874954185800833,0.9938626939467765,0.9989934931953415,0.9893986302655033,0.9976545642180317,0.9994279040917484,0.981264780859363,0.9814490617033693,0.9971351342239669,0.001
4,8,0.002431997634663607,0.15700871004396622,0.9850735542476051,0.9939704920624655,0.9986145691966735,0.988019514025706,0.9955811989867718,0.9992434774469896,0.9754292207991646,0.9886974415676157,0.996181667173895,0.001
4,9,0.001994773102836847,0.12542763317233918,0.98781881292715,0.9942363940811648,0.9988094953648834,0.9899240078806643,0.9962003940332114,0.9992505398977898,0.9809269326453515,0.9878067508215854,0.9970816354550479,0.001
4,10,0.0017402609420205306,0.10373433704162284,0.9899029098304695,0.9956880753724425,0.9991028940304636,0.9921568627450981,0.9977765268786941,0.9995154678320054,0.9825240332934058,0.9888510089376209,0.9973480183164514,0.001
4,11,0.0009705282900030869,0.1493975908088719,0.9880200360764361,0.9940782901781543,0.9983873193221828,0.990092879256966,0.9976170372455202,0.9987944400649356,0.981234067385362,0.9824933198194048,0.9966699047733003,0.0005
4,12,0.0007853999050341207,0.13392094834279653,0.9886237055242941,0.9949047423984362,0.9987254805013749,0.9902992776057792,0.9973449666948119,0.9991525498170089,0.9831383027734267,0.9869160600755551,0.9970404254605718,0.0005
4,13,0.0008301230227932914,0.15220980159586323,0.9876894551883233,0.995630583044075,0.9985303788874862,0.9896613190730837,0.997410638896707,0.9991600587541765,0.981234067385362,0.9898031266316533,0.9961739830578087,0.0005
5,1,0.04874123661477713,0.08297782553897995,0.9868989356732711,0.9944232441483589,0.9991470088935117,0.9887947500803752,0.9944399266221609,0.999551899469191,0.9808953436143135,0.9943704147327445,0.9978022789348421,0.001
5,2,0.0061451266790665746,0.10739087158219845,0.988329057341411,0.9936686573385364,0.9991607944397863,0.9892675454356337,0.9930782759990165,0.999337015518968,0.9853570893846384,0.9955382542296751,0.9986045863477,0.001
5,3,0.004397360565656963,0.09866543533974945,0.9876463359420478,0.9925978627226929,0.999063478843385,0.9900429298182575,0.9918868317037653,0.9995847619495315,0.9800568947447222,0.9948495283725108,0.9973790688355835,0.001
5,4,0.004006279745042858,0.09436813501055938,0.9906934293455217,0.9948688096932066,0.9993262926662112,0.9923501711519186,0.9946574124855797,0.9996142541299184,0.9854469231920946,0.9955382542296751,0.9983398931190142,0.001
5,5,0.0029434587240028736,0.11058844293337217,0.9892273749721522,0.9942938864095322,0.9991101417437098,0.9907142992227245,0.9937685572176939,0.9993436226147836,0.9845186405150471,0.9959574786644707,0.9983467652330142,0.001
5,6,0.0017580308877965935,0.11644331270660087,0.9879984764532983,0.9958461792754529,0.999169567711318,0.9895323108345784,0.9958394008737258,0.999499172161903,0.9831411888007187,0.9958676448570145,0.9980455639368263,0.0005
5,7,0.001400384251713168,0.13831161075174575,0.9868342568038577,0.9926769146741982,0.9989180233778945,0.9882368515611702,0.9921137734742894,0.9992480128762684,0.9823925737385836,0.9944602485402007,0.997829806600897,0.0005
5,8,0.001336159621757078,0.15598922854445565,0.9871648376919705,0.9952209502044571,0.9986484885780139,0.9888325737087958,0.9948181629063676,0.9990292129557906,0.9818835154963318,0.996496481509208,0.9973817235913243,0.0005
5,9,0.0012769236776545168,0.15925187228230453,0.9886668247705697,0.9951203386298141,0.9983493298354877,0.9902604156816763,0.9945250297861074,0.9987586359548541,0.9836203024404852,0.9970055397514598,0.9969837488877175,0.0005
5,10,0.0012309178271274538,0.1564538225174286,0.9876032166957721,0.9954293598947891,0.9977710539927594,0.9893337367853698,0.995064016491102,0.9983322948785525,0.982123072316215,0.9965863153166642,0.9958757412557815,0.0005
5,11,0.0008701024223510693,0.1845996475827309,0.9871289049867409,0.9949909808909874,0.9982823201663706,0.9888042059874804,0.9946952361140005,0.9987730388987701,0.981823626291361,0.9959275340619853,0.9966427270351803,0.0005
5,12,0.0010072238234181338,0.2058180267336745,0.9873373146770728,0.9953862406485134,0.9975179257026672,0.9890973391077406,0.9953287818900467,0.9981766155684249,0.9817637370863902,0.9955681988321605,0.9953139061180157,0.0005
5,13,0.0012543870150888363,0.1928484958749694,0.9880056629943442,0.9937477092900416,0.9978164137958644,0.990525181080621,0.9935888949826956,0.9986876579651089,0.9800269501422368,0.9942506363228029,0.9948738067321194,0.0005
5,14,0.0009978824743473703,0.20522079262018061,0.9886955709347534,0.9958461792754529,0.9971705385172656,0.9907521228511451,0.9956313709174122,0.9984619490544727,0.9821829615211858,0.9965264261116934,0.9929596524658768,0.0005
