fold,epoch,train_loss,val_loss,train_acc,train_pr,train_roc,val_acc_all,val_pr_all,val_roc_all,val_acc_pos,val_pr_pos,val_roc_pos,val_acc_neg,val_pr_neg,val_roc_neg,lr
1,1,0.18678933467658998,0.35986346112409867,0.9318818611914933,0.9345104939764122,0.9786328566572707,0.8684548961969503,0.7266590292115163,0.9172073025754769,0.8713784021071115,0.7783643502885621,0.9202107167746655,0.8534385569334837,0.45867733470639793,0.8966365206787927,0.001
1,2,0.07189897494811971,0.4717762304080509,0.9771714666299205,0.9854886351545904,0.9962907900552356,0.8638618408965644,0.6695357317949557,0.8788819086505946,0.8700614574187884,0.7156983881479148,0.881064347685564,0.8320180383314544,0.433165010351351,0.8657961589269383,0.001
1,3,0.0459898117643768,0.46943447793839876,0.9856690092324653,0.9937808133565785,0.9983328028878412,0.8618408965643947,0.7122872423395219,0.8973976383410417,0.8621597892888498,0.7503272178445164,0.9003825049093662,0.8602029312288614,0.47863549013494455,0.8751244792195915,0.001
1,4,0.03909574424995374,0.4773373175164315,0.9868632584630931,0.9956522461977723,0.9989000498385457,0.8658827852287342,0.7105649219083641,0.913523984154789,0.8698419666374012,0.765983015317001,0.9191634815305391,0.8455467869222097,0.41770537852025447,0.8705924194695661,0.001
1,5,0.0276499591992972,0.5891043609414627,0.9905378714804097,0.9975879393496899,0.9994415988294334,0.8719456182252434,0.7376847955405932,0.9195021696849022,0.8729148375768218,0.798405236898543,0.9266793927824741,0.8669673055242391,0.44002320802482614,0.8702875724011787,0.001
1,6,0.026798370061388785,0.5932481262194195,0.9909053327821414,0.9979691274463451,0.9994735404895376,0.8677200073488884,0.701258454826361,0.8831451399478267,0.8687445127304653,0.7460084080938634,0.8852567515507248,0.8624577226606539,0.45479899198754187,0.8732953968092674,0.001
1,7,0.02714770437918484,0.6093388415736745,0.9902163428413945,0.9977057914114641,0.9994285367759888,0.8780084512217528,0.7237388409233605,0.903106661121683,0.8799385425812116,0.7869173726579258,0.9121128959416387,0.8680947012401353,0.4081814590080924,0.8433492531246825,0.001
1,8,0.024546807260258055,0.6502740644169015,0.9920995820127693,0.9981507950776238,0.9994816760245552,0.8693735072570273,0.7087123067746349,0.8999883429320361,0.8720368744512731,0.7695737049457814,0.9049597222763298,0.8556933483652762,0.42360358470339626,0.8661416522711107,0.001
1,9,0.02366818028701213,0.7119493174234591,0.9914565247347389,0.9983869163776455,0.9995906599099197,0.8645967297446261,0.6890366175295659,0.8728356710480438,0.8669885864793678,0.745372553509813,0.8774571720031225,0.8523111612175873,0.4062699666872782,0.8405446600955186,0.001
1,10,0.013129429293155984,0.6631338181818612,0.9952230030774885,0.9994626970911109,0.9998645885393763,0.8664339518647804,0.7160333391634185,0.9053481787669133,0.8711589113257243,0.7739399455841871,0.9142404081591428,0.8421645997745209,0.418494132265703,0.8463469159638248,0.0005
1,11,0.010186945698854772,0.7332035494526771,0.9963253869826834,0.9997407480092437,0.9999307704710658,0.8739665625574132,0.7374831254833606,0.9120144463627848,0.8726953467954346,0.7864049008205599,0.9196100498800253,0.8804960541149943,0.4649217990847615,0.8624834874504623,0.0005
1,12,0.007744097047676031,0.6926121597848709,0.9972440402370125,0.9996834952281335,0.9999281296505721,0.8754363402535367,0.7406365523974943,0.9136026431088873,0.8757682177348551,0.7924820008860315,0.9200814355982068,0.8737316798196166,0.4732943241583588,0.873569759170816,0.0005
1,13,0.008187283620880169,0.732679886611126,0.9966928482844151,0.9998374097438513,0.9999575144282422,0.8706595627411354,0.7479306778534354,0.9208264546130485,0.8729148375768218,0.8024332815442278,0.92865785650078,0.859075535512965,0.4576999715830077,0.8595264708871049,0.0005
1,14,0.011679788138531008,0.7211368300773918,0.9957741950300859,0.9994923364858637,0.9998780186289289,0.8712107293771817,0.7319957947792589,0.9157686523589285,0.8691834942932397,0.7797131879850266,0.9218332243966278,0.8816234498308907,0.47491960047941545,0.8694238390407478,0.0005
1,15,0.010543684833170778,0.7968326464194999,0.9964172523081163,0.9989982641479018,0.9998429841741633,0.8666176740767959,0.7226630125506804,0.9058056399205219,0.8661106233538192,0.7703035284075558,0.9144689588103824,0.8692220969560316,0.4642624414508875,0.8430952139010263,0.0005
