fold,epoch,train_loss,val_loss,train_acc,train_pr,train_roc,val_acc_all,val_pr_all,val_roc_all,val_acc_pos,val_pr_pos,val_roc_pos,val_acc_neg,val_pr_neg,val_roc_neg,lr
3,3,0.1357580394307044,0.43885054402621426,0.9492903403610308,0.9604310691358583,0.988303502604467,0.8467756751791291,0.6772173783364409,0.8601495590739281,0.8490069394592008,0.7050880418223956,0.8548472575784656,0.8393987341772152,0.5921328947312101,0.8815956148230039,0.001
3,4,0.11017381135501102,0.5290359197274787,0.9603141794129806,0.9723125427362155,0.992031943111434,0.839059342274481,0.6403602456684107,0.8468910688115749,0.8408710217755444,0.6679721829539407,0.8454682401067117,0.8330696202531646,0.5469236417036352,0.8515626799327483,0.001
3,5,0.09017554226124666,0.5305275949716886,0.9675715401221808,0.9796193385994733,0.9945730657496956,0.8381407312144038,0.6655693340314283,0.8584900505730769,0.8372816463268724,0.6918762178208666,0.8559413555221411,0.8409810126582279,0.5805473091893547,0.8660171814182731,0.001
3,6,0.07551549074309885,0.6722169975762468,0.9718892104175278,0.9857951149742917,0.9962231393593824,0.8337313981260335,0.6332648823311073,0.8458128965581506,0.8372816463268724,0.6648511957556936,0.8432703833103656,0.821993670886076,0.5508635858331642,0.8527234620788133,0.001
3,7,0.07192415440854884,0.5846932603231583,0.9748748334940976,0.9869159438536881,0.9965884297661257,0.8451221752709903,0.6387902738162653,0.8501738714240938,0.8370423546302943,0.6505537588446813,0.8379365264477734,0.8718354430379747,0.606298904657422,0.8905870701766508,0.001
3,8,0.042838621671378245,0.5898885406279571,0.9853015479307335,0.9953468215867072,0.9987780521341911,0.8524710637516075,0.6877189954910388,0.8764125729582285,0.8521177315147165,0.7251388432907027,0.8778277998176848,0.8536392405063291,0.5739113965778464,0.8722540823141943,0.0005
3,9,0.03322134029713026,0.7112512802280402,0.9887005649717514,0.9970371998070585,0.9991775279027947,0.8368546757302958,0.6251222714560938,0.8442797148593357,0.8348887293610912,0.6563408526736481,0.8428149404577476,0.8433544303797469,0.5307112450094423,0.8474400608028743,0.0005
3,10,0.03420509440723177,0.6624924363354344,0.988149373019154,0.9966749864036877,0.9991548450613719,0.8445710086349439,0.6972983811584941,0.8815808533889045,0.8480497726728883,0.7340699353766493,0.887590493389523,0.8330696202531646,0.5630861942863531,0.8586056795412147,0.0005
3,11,0.031077565914276184,0.6953695364612852,0.9895273529006476,0.9968390224794293,0.9992205673055967,0.8445710086349439,0.6698134314898812,0.8584252458766424,0.8408710217755444,0.6954024304846089,0.8544863536210121,0.8568037974683544,0.5858170504852982,0.872240263479122,0.0005
3,12,0.0293322882038509,0.7686749467402393,0.9903541408295439,0.9976271128644542,0.9993954829441143,0.8381407312144038,0.6389012566797443,0.8475390098858929,0.8379995214166068,0.6689819168079322,0.8419578798169121,0.8386075949367089,0.5541835562714174,0.8645431723439048,0.0005
3,13,0.02657533818288644,0.7616767302854779,0.9915483900601718,0.9973189899251849,0.9994035185984479,0.8487966195112989,0.6584097474633532,0.8704899319762467,0.8458961474036851,0.7049502028299126,0.8700342065184913,0.8583860759493671,0.5499594724279989,0.8734701398005482,0.0005
3,14,0.027062552071829563,0.8040043784694539,0.9901244775159616,0.9973133990368969,0.9994381034876286,0.8317104537938637,0.6419514003716201,0.8513075300515897,0.8286671452500598,0.6742108411937211,0.8452889957416092,0.8417721518987342,0.5566645987890846,0.8726847693406112,0.0005
3,15,0.022793413197822673,0.7589815639240822,0.9920536493500528,0.9983220775325254,0.9994706005243604,0.8475105640271909,0.649140711977264,0.8683738256796023,0.847571189279732,0.6902401669516123,0.8650094987437369,0.8473101265822784,0.5465103650766574,0.8791220433450792,0.00025
3,16,0.01747345532112723,0.8172448295899859,0.993982821184144,0.9990921416106807,0.9997674042155803,0.8289546206136322,0.6155713402835455,0.8517692105686717,0.8274706867671692,0.6469020313631079,0.8449731185207217,0.8338607594936709,0.5462220319912938,0.8734056519035446,0.00025
3,17,0.016651921315522452,0.8351718795816062,0.9938450231959947,0.9986508129232553,0.9996732768676647,0.8419988976667279,0.6153418986529569,0.8483575397934722,0.842067480258435,0.6490158406986225,0.8431216743183367,0.8417721518987342,0.5456571442901114,0.8659204495727677,0.00025
3,18,0.014742244783535877,0.9095151985528774,0.9947636764503238,0.9989055451088671,0.9997638084696956,0.8399779533345582,0.6003541426685143,0.8282800494718205,0.8379995214166068,0.625349297323233,0.8178442509655732,0.8465189873417721,0.5463931403298801,0.8608397245445543,0.00025
3,19,0.014097570584349704,0.907636148449326,0.9947177437876074,0.999305273579466,0.9997940629982411,0.8350174536101415,0.6137434931268877,0.8424928206561794,0.8358458961474037,0.6403591893217021,0.8363790499048056,0.8322784810126582,0.5463995450253591,0.858734655335222,0.000125
3,20,0.012082565861414162,0.892451646141972,0.9957282623673694,0.9994457141894041,0.9998640124992766,0.8434686753628514,0.6278648546606779,0.8446886621430447,0.8427853553481695,0.6562302088537889,0.8379444621944478,0.8457278481012658,0.5541290514168643,0.8612681084317926,0.000125
4,1,0.29148912866283344,0.33360507325071653,0.879564558357448,0.8309490952507277,0.9474532485058801,0.8651478963806725,0.7572037269083833,0.8989050872797039,0.8566392479435958,0.7782280613948136,0.8894650701465652,0.8956228956228957,0.6414374352715604,0.9391787330505994,0.001
4,2,0.1791720492631412,0.3609915425041569,0.9317440632033439,0.9239869745861433,0.9799389564301845,0.8677200073488884,0.7759398370641584,0.9030659529798944,0.8561692126909518,0.7893276114234203,0.8919346643880074,0.9090909090909091,0.6675008036697956,0.9552059022811112,0.001
4,3,0.12950690850874907,0.49118622790413957,0.9523678287630334,0.9611871179295789,0.9893286830128935,0.8412640088186661,0.7149346173297375,0.8750989899122803,0.8253819036427732,0.7285872769015574,0.861830957839131,0.8981481481481481,0.5988265281455517,0.9233606865918843,0.001
4,4,0.10864067611101336,0.4572405350191275,0.9613246979927427,0.9705664708174423,0.9923097370465793,0.8423663420907588,0.7342460921471893,0.8922709128781867,0.8249118683901293,0.7540400950801451,0.8808965474908412,0.9048821548821548,0.5868382814972672,0.9320518289877622,0.001
4,5,0.07916150044125893,0.4912235288017882,0.9709705571631988,0.9841674780030221,0.9957479687304249,0.8690060628329965,0.7610018358241041,0.8963414233001901,0.8596944770857814,0.7776137548064158,0.8848218561673307,0.9023569023569024,0.6620717279998699,0.9452265636109647,0.001
4,6,0.07747883758633052,0.5828643536877267,0.9724404023701254,0.9842178915084614,0.9960146611023802,0.84714311960316,0.7217528041583772,0.8730513481130858,0.8347826086956521,0.745669349151083,0.8641735322217172,0.8914141414141414,0.5090748328630725,0.8986507398763666,0.001
4,7,0.04836307405302294,0.5583938198403139,0.9838317027238069,0.9939555354772008,0.9984005468215996,0.860738563292302,0.7288436422029753,0.8828391170305411,0.8491186839012926,0.7450471915544944,0.8717473192124525,0.9023569023569024,0.5964296038494656,0.9268655842471998,0.0005
4,8,0.03902398769385131,0.5814157882722621,0.9877359790547058,0.9956101273229473,0.998856179557934,0.8713944515891971,0.7586481747334544,0.8922897240453179,0.8578143360752056,0.7699050645513222,0.8804168803922665,0.92003367003367,0.6762599762027227,0.9465565844395929,0.0005
4,9,0.030935820434094475,0.6384425545551939,0.9891139589361996,0.9974626386962545,0.9993359402131332,0.8548594525078081,0.7339931871267844,0.8762730945624009,0.8441833137485312,0.7499552358348832,0.8651991112256383,0.8930976430976431,0.6168724416582972,0.924983479301028,0.0005
4,10,0.030974272949085755,0.6797350126957326,0.9895732855633641,0.9973390421937703,0.9993197835303097,0.8620246187764101,0.7480674980508623,0.8894704132206939,0.8432432432432433,0.7576133671528943,0.876974429504586,0.9292929292929293,0.7063942940138492,0.944866872443474,0.0005
4,11,0.02466530048634031,0.6742930971881795,0.9919158513619034,0.9984158912495092,0.9995714357117865,0.8741502847694286,0.7583366688218663,0.8891543239369326,0.8578143360752056,0.76934576918066,0.8783784851453617,0.9326599326599326,0.7108827532640072,0.9398730206529649,0.00025
4,12,0.018312544405322526,0.7257000874969507,0.9941665518350099,0.9985666315805497,0.9997158526983088,0.8631269520485026,0.7510565012059508,0.8880881522129745,0.8488836662749706,0.7632143419924692,0.8766634131755451,0.9141414141414141,0.6754412344629589,0.9425748868645805,0.00025
5,1,0.2976530245203274,0.3608730998742834,0.8743799375344479,0.828467700555755,0.9455768882104186,0.8419698640205807,0.699768551577798,0.8804910578770959,0.8323795898903195,0.7045240254726938,0.8716416178262636,0.874198717948718,0.678152960225603,0.9148010080856873,0.001
5,2,0.18291592885417227,0.468997908055848,0.9314716149182436,0.9278450813418726,0.979121346656733,0.8291069459757442,0.667525395107642,0.8632481868786813,0.8233190271816881,0.6816910533390057,0.8627311023446413,0.8485576923076923,0.597708714023262,0.861545731387168,0.001
5,3,0.13673468650033452,0.4372314409010909,0.9490630167187213,0.958041137195329,0.9880336996783523,0.8500551267916208,0.6744739392418907,0.8790111574255739,0.844062947067239,0.6788171836337504,0.8740459308310544,0.8701923076923077,0.6507693080339662,0.8942612622072876,0.001
5,4,0.10823900758092202,0.5136681740776657,0.9613724049237553,0.9719043741659544,0.9923002521367891,0.8436236677692025,0.6642489051694361,0.8564767327114904,0.8407248450166905,0.6762740496858735,0.8585879558274571,0.8533653846153846,0.6266017358693001,0.846634463929434,0.001
5,5,0.08497565935858466,0.6024612076309667,0.9696399044644497,0.981945635207087,0.9952574552995548,0.8480338110988607,0.662406098418972,0.8579972479266904,0.8452551263710062,0.6808393318428435,0.8584675389233387,0.8573717948717948,0.5734244137544872,0.8546151422870945,0.001
5,6,0.052455048466413724,0.6370813220184351,0.9816277787984568,0.9919655647695316,0.9979932601262086,0.846563763322308,0.6572756755528962,0.8560219319723862,0.8359561278016213,0.6676510317745615,0.8520716906566881,0.8822115384615384,0.6092755221121992,0.8723406489551613,0.0005
5,7,0.046612831431124636,0.7092668374578017,0.9850725702737461,0.9937327006927709,0.9983855930866172,0.8441749356854098,0.6661934668020757,0.8539156757122656,0.8376251788268956,0.6796926335798184,0.8550673546418704,0.8661858974358975,0.592922341574022,0.8409744828310406,0.0005
5,8,0.04047420388917488,0.6913330297100043,0.9858074591218078,0.9949329267379444,0.9988212156483218,0.8495038588754135,0.6765807011065245,0.8634639528107215,0.8423938960419647,0.6823090072810696,0.8599239461592205,0.8733974358974359,0.6407645148812093,0.8741730547096505,0.0005
5,9,0.03556576425514379,0.8014907538537376,0.9876446812419621,0.9962782018726233,0.9991154057455176,0.8344358691657479,0.6204638587871288,0.8394439161939735,0.8259418216499762,0.6267471723087538,0.8370574804557327,0.8629807692307693,0.5938872565060581,0.8452745983408592,0.0005
5,10,0.027935552603445213,0.8342403687271991,0.9911813338232592,0.9976943456017235,0.9994245112890203,0.8382947445791988,0.6407539911471231,0.8473020268247822,0.8328564616118265,0.6549200852863062,0.8470963593508758,0.8565705128205128,0.5753783407334112,0.8453376036963142,0.00025
5,11,0.022762414962647033,0.8772477607614376,0.9919621532243248,0.998345042316444,0.9995493201856703,0.8517089305402425,0.6498922743329967,0.8375145033840348,0.8447782546494993,0.6624860965992165,0.8363759006530351,0.875,0.5903120564393721,0.8412895096083166,0.00025
