fold,epoch,train_loss,val_loss,val_cl_acc,val_br_acc,val_pr_auc,pos_cl_acc,pos_br_acc,pos_pr_auc,neg_cl_acc,neg_br_acc,neg_pr_auc,lr
4,5,0.020455780276944675,0.13726831528514688,0.989960402158837,0.9937836419952712,0.9994128633160861,0.9929261656815837,0.9980673609156582,0.9998761411338355,0.9802512362173286,0.9797598206333118,0.997174095040933,0.01
4,6,0.009045642268599802,0.1390150288209604,0.9899244694536072,0.9945813480513694,0.9991574448175761,0.9923726428370391,0.9977765268786941,0.9994723049599206,0.9819097638133849,0.9841211339414602,0.9976149721404292,0.005
4,7,0.009048062358596167,0.128090272026977,0.9901688118491688,0.9933452629914695,0.9992325125076573,0.9925884229289802,0.9969040247678018,0.9996110893013317,0.9822476120273964,0.9816947694953776,0.9974906845749552,0.005
4,8,0.007807665868630334,0.1741342138142358,0.992188229883075,0.9934386880250666,0.9993501331724802,0.9957219251336898,0.9975888920161367,0.99978734890379,0.980619797905341,0.9798519610553149,0.9972318205339147,0.005
4,9,0.008363531982505007,0.18310336837902957,0.9892273749721522,0.9934889938123882,0.9991487477008099,0.9924946054977015,0.9974763110986021,0.9996290686097307,0.9785312816732701,0.9804355170613348,0.9970634358801174,0.005
4,10,0.005076858696789295,0.18550515967194336,0.9904562734910061,0.9951059655477222,0.9990507582006155,0.993489070269256,0.9978328173374613,0.9997284407041357,0.9805276574833379,0.98617893669953,0.9963546802349743,0.0025
4,11,0.004310453314122206,0.1358267435181372,0.9908802794127158,0.9943729383610375,0.9992045288574265,0.9937611408199644,0.9971198048597429,0.9995987044479729,0.9814490617033693,0.985380386375503,0.997522880020149,0.0025
5,1,0.05976481402656571,0.03767185290097273,0.9926481685100145,0.9984477071340793,0.9997732753223403,0.9932295705126993,0.9985910698413298,0.9998571402026604,0.9908070070369815,0.997993711633478,0.9994536574514173,0.01
5,2,0.03016468220039675,0.08388680557905313,0.9922313491293505,0.9959611639321878,0.998965923338286,0.9930120846492804,0.9969362860979254,0.9993159014172464,0.9897589459499925,0.9928731846084743,0.9978375382781051,0.01
5,3,0.024229036880006345,0.15790142771834575,0.9916492393046303,0.9956449561261669,0.9981638006456102,0.9939103958242714,0.9964445789284566,0.9987529360375311,0.9844886959125617,0.9931127414283576,0.9961752741256686,0.01
5,4,0.02347144205221191,0.1451344143951953,0.9901328791439392,0.9954796656821105,0.9979037125599961,0.9922461561737618,0.996132533993986,0.9983173583881888,0.9834406348255726,0.9934121874532116,0.9965170891626383,0.01
5,5,0.02084379536791062,0.09556572828560089,0.9920516856032023,0.9948041308237932,0.9991062802635932,0.9927945987858615,0.9958110331524103,0.9994480808640887,0.9896990567450217,0.9916155113040874,0.997947193697545,0.01
5,6,0.011577009684811698,0.12373597684621648,0.9915486277299873,0.9954293598947891,0.9983826389677072,0.9937023658679577,0.9961987253437222,0.9986987330954888,0.984728252732445,0.9929929630184159,0.997303897127616,0.005
5,7,0.008694678405428858,0.13103412825998179,0.9922026029651668,0.9965360872158622,0.9988200660893756,0.9932201146055941,0.9965391379995083,0.9990745422943507,0.9889803862853721,0.9965264261116934,0.9979825510666123,0.005
5,8,0.008749969585330617,0.20071106405379688,0.9927272204615196,0.9958533658164989,0.9974452278955734,0.9941373375947955,0.9960568867371447,0.9978415497400905,0.9882617158257224,0.9952088636023356,0.9961446884289744,0.005
5,9,0.008990049488738683,0.10378231316101962,0.9926266088868767,0.9972834874846388,0.9990298920654008,0.993551071354275,0.9972956105679218,0.9993024339320788,0.9896990567450217,0.997245096571343,0.9981338202471506,0.005
5,10,0.004816895058517213,0.13941078726489287,0.9925691165585092,0.9969744662196638,0.9984287381940173,0.9940900580592696,0.9967093443274013,0.9988635051790951,0.9877526575834705,0.9978140440185657,0.9969901291159868,0.0025
5,11,0.005032890286883821,0.16766801551128813,0.9918145297486867,0.9972763009435929,0.9987050306653041,0.9938063808461146,0.9971821396826598,0.9990755531589585,0.9855068123970654,0.9975744871986825,0.9974650452639522,0.0025
