fold,epoch,train_loss,val_loss,val_cl_acc,val_br_acc,val_pr_auc,pos_cl_acc,pos_br_acc,pos_pr_auc,neg_cl_acc,neg_br_acc,neg_pr_auc,lr
2,7,0.006644309942055617,0.03874051298712553,0.9981958929611074,0.9984330863168185,0.9998149076807021,0.9978489301758928,0.9979345922485342,0.9997645994062905,0.9992660658192173,0.9999706426327687,0.9999983404132878,0.0005
2,8,0.006361025851731149,0.026893695292683754,0.9982965204453484,0.9984402739942643,0.9999211127521246,0.9978679661920353,0.9979345922485342,0.9999016045478745,0.999618354225993,1.0,0.9999990183170689,0.0005
2,9,0.006257392151077663,0.02685656834241973,0.9982533943806737,0.9983899602521438,0.9999530842492187,0.9978774842001066,0.9979345922485342,0.9999447787617031,0.9994128526553738,0.9997944984293808,0.9999985317136557,0.0005
2,10,0.004680146053329855,0.029157638492363785,0.9983396465100233,0.9983396465100233,0.9999048730916724,0.9979536282646768,0.9978965202162492,0.9998813783911695,0.9995302821242991,0.9997064263276869,0.99999726982546,0.00025
2,11,0.004552774887809976,0.03143179606614409,0.9983324588325774,0.9984474616717101,0.9999126494565134,0.9978774842001066,0.9979441102566055,0.9998917107779453,0.9997357836949182,1.0,0.9999995074833814,0.00025
2,12,0.004226720000825012,0.02816427247809628,0.9982821450904569,0.9984402739942643,0.9999329565801877,0.9978584481839641,0.9979345922485342,0.999916837023211,0.9995889968587617,1.0,0.9999985654519998,0.00025
3,1,0.07003581531906684,0.023972338366635437,0.9967655451493959,0.9997196805796144,0.9997858782168172,0.9985451337069055,0.999943682595106,0.9999384738976959,0.9909475880692279,0.9989873573094391,0.9992313371156494,0.001
3,2,0.019603798051312182,0.025649278670408115,0.996794295859179,0.9995040502562407,0.9998173022950176,0.9979350284872206,0.9999249101268081,0.999970509702276,0.9930649318767645,0.9981281453295692,0.9992529579809721,0.001
3,3,0.01387286561823284,0.031141537026596045,0.9973764977322878,0.9993674843847707,0.9997672004461613,0.9985826786435015,0.9998028890828711,0.9999266233714059,0.993433165582423,0.9979440284767399,0.9991864457015791,0.001
3,4,0.011529444353806031,0.028546912368311854,0.996794295859179,0.9990296635448188,0.9998237997937911,0.9984606575995645,0.9996902542730831,0.9999524485155086,0.9913465079170247,0.9968700135019025,0.999318829556701,0.001
3,5,0.009726408806749987,0.03597935241978236,0.9971752427638058,0.9989649744478066,0.9997488067874851,0.9983574090239256,0.9992491012680802,0.9999280833348121,0.9933104210138701,0.9980360869031545,0.9990557317893571,0.001
3,6,0.006973797493125602,0.03486961781925242,0.9963558475349861,0.9990656019320477,0.9997927662142889,0.9973249232675359,0.9995025295901031,0.9999453436608282,0.9931876764453172,0.9976371670553578,0.9992049511455443,0.0005
3,7,0.00602225983956586,0.03961760773004263,0.9955652030159494,0.9984258986393727,0.9997464167241844,0.9963675273843381,0.9987704033264814,0.9999410775923356,0.9929421873082116,0.9972996194918375,0.9989992334929974,0.0005
3,8,0.005506081399744706,0.031527670605151575,0.9970889906344563,0.9992524815456382,0.9998004702932998,0.9982260017458395,0.9996620955706361,0.9999632327371628,0.9933717932981465,0.9979133423346017,0.9991799522227449,0.0005
3,9,0.004938069888986884,0.02929649565146718,0.9968805479885284,0.999259669223084,0.9998213240210698,0.9980195045945616,0.999793502848722,0.9999940312617178,0.993156990303179,0.997514422486805,0.9991758954788585,0.0005
3,10,0.0042508885786864715,0.04359278407884013,0.994702681722455,0.9980018256700712,0.9997951292940702,0.9955039938426304,0.9982166155116906,0.9999576694141932,0.9920829753283418,0.9972996194918375,0.9991513866037617,0.00025
3,11,0.003986206616056633,0.04537886781952664,0.9957808333393231,0.9983396465100233,0.9997329170388363,0.9966115694722121,0.9985732924093524,0.9998859574037611,0.9930649318767645,0.9975757947710814,0.9991553556548776,0.00025
3,12,0.003850182512851207,0.04683739379390126,0.9959461499205762,0.9981312038640954,0.9997210130596714,0.996752362984447,0.9982729329165846,0.9999111021408504,0.9933104210138701,0.997667853197496,0.9990254013710416,0.00025
3,13,0.0036764106460854627,0.04030524893908246,0.9955005139189373,0.9986559043176378,0.9997566916020356,0.9963769136184871,0.9989769004777593,0.9999810727826717,0.9926353258868295,0.9976064809132196,0.9989182358079367,0.00025
3,14,0.0028516446790538374,0.045160206630007985,0.9956586428227446,0.9981887052836617,0.99976576532167,0.9964613897258281,0.9983386365556275,0.9999386561498556,0.9930342457346263,0.9976985393396343,0.9991196008671815,0.000125
4,1,0.07064889983412923,0.04435041278965962,0.9895491169938258,0.9924385633270322,0.9997668901744556,0.9945268243120189,0.9938366865720283,0.9998781748527579,0.9746264367816092,0.9882471264367816,0.999199427505232,0.001
4,2,0.020179085537101023,0.020851284084629985,0.9936460931379243,0.9987709071567704,0.9999358168174863,0.9954949341972835,0.9995111524341733,0.999985154214928,0.988103448275862,0.996551724137931,0.9996670222875157,0.001
4,3,0.015055812757221624,0.021738156179007505,0.995816771726552,0.9989002853507946,0.9998865793838123,0.9955524456756161,0.9995111524341733,0.9999892575598583,0.9966091954022989,0.9970689655172413,0.9995236918731247,0.001
4,4,0.011732306077736763,0.023151924588241383,0.9925320031338274,0.999259669223084,0.9998899428244015,0.9954470079653398,0.9999904147536113,0.9999891993439443,0.9837931034482759,0.9970689655172413,0.9993358686776991,0.001
4,5,0.010114549871215742,0.01855865204742841,0.9981815176062159,0.9990943526418309,0.9998756267379811,0.9999041475361125,0.999520737680562,0.9999994368351326,0.9930172413793104,0.997816091954023,0.9993764556890996,0.001
4,6,0.00875537919700025,0.01718624073653853,0.9954142617895879,0.9995903023855901,0.9998968291731873,0.9955045194436724,0.9999712442608337,0.9999894334642287,0.9951436781609195,0.998448275862069,0.9995193123531232,0.001
4,7,0.006059257694570272,0.014561007477398278,0.9989505990929151,0.9994752995464575,0.9998944678397529,0.9997699540866698,0.9998274655650023,0.9999990484618516,0.9964942528735632,0.9984195402298851,0.9994953772327346,0.0005
4,8,0.005521653683345792,0.013890597094601791,0.9989218483831319,0.999058414254602,0.9999028263325968,0.999722027854726,0.999444055709452,0.9999990673154062,0.9965229885057472,0.9979022988505747,0.9995193349303473,0.0005
4,9,0.005773308092978329,0.012098434603581435,0.998885909995903,0.9992021678035177,0.9999304724347928,0.9997891245794474,0.9995878344052834,0.9999995688285476,0.9961781609195403,0.9980459770114942,0.9996179277433697,0.0005
4,10,0.004888375322127943,0.01607875876904156,0.9987277810920957,0.9991015403192767,0.999899210948689,0.999722027854726,0.9995399081733396,0.99999883669949,0.9957471264367816,0.9977873563218391,0.9994939641918664,0.0005
4,11,0.0037190761538277058,0.013822020678992297,0.9993818597396623,0.9996909298698312,0.9998851705020044,1.0,0.9998849770433349,0.9999999606456285,0.9975287356321839,0.9991091954022988,0.9994701808832405,0.00025
4,12,0.0031215012176316285,0.012146984805025048,0.9993531090298792,0.9997771819991806,0.9999283950954764,0.9999808295072224,0.9999904147536113,0.999999996554783,0.9974712643678161,0.9991379310344828,0.9996184723647387,0.00025
5,1,0.07401593398160271,0.007545235533080836,0.9996046777404817,0.999324358320096,0.9999960302803306,0.9995411598355667,0.999204052775983,0.9999950627957694,0.9998144482929243,0.9997216724393865,0.9999987930006098,0.001
5,2,0.023466011709153016,0.0009761645110033349,0.9999568739353253,0.9998921848383132,0.9999999674038422,0.9999438154900694,0.9999719077450347,0.9999999854011823,1.0,0.9996288965858486,0.9999997571884216,0.001
5,3,0.017240367372111796,0.011614373268519213,0.9988571592861198,0.9978508844437097,0.999984139257071,0.9985766590817579,0.9977900759427293,0.9999805587876185,0.9997835230084117,0.9980517070757051,0.9999962160830203,0.001
5,4,0.013978952908974149,0.0005308521502985202,0.9999137478706506,0.9999928123225542,0.9999999861033733,0.9998876309801388,0.9999906359150116,0.9999999770717375,1.0,1.0,1.0,0.001
5,5,0.012304430625042915,0.0012119895323829295,0.9998131203864096,0.9997268682570601,0.999999839185838,0.999850174640185,0.9998689028101619,0.9999999532700923,0.9996907471548738,0.9992577931716972,0.9999989677521035,0.001
5,6,0.008329676560227196,0.00040641519820632085,0.9999568739353253,0.9999856246451084,0.9999999651927516,0.9999438154900694,1.0,0.9999999695801504,1.0,0.9999381494309748,0.9999999942621451,0.0005
5,7,0.0073231623721561915,0.0001749261392345688,0.9999712492902169,0.9999784369676626,0.9999999985276464,0.9999719077450347,1.0,0.999999999517736,0.9999690747154873,0.9999072241464622,0.9999999894806042,0.0005
5,8,0.006717353120557712,0.0014444464797147142,0.9998059327089638,0.9997628066442891,0.9999995899299006,0.9997658978752891,0.9997284415353354,0.999999425786182,0.9999381494309748,0.9998762988619495,0.9999999713122911,0.0005
5,9,0.00642648660679368,0.0015830310661606676,0.9997699943217349,0.9997699943217349,0.9999996536266191,0.9997378056203238,0.9997658978752891,0.9999996161736769,0.9998762988619495,0.9997835230084117,0.9999998432307983,0.0005
5,10,0.005688788944767657,0.00018852005900478065,0.9999712492902169,0.9999928123225542,0.9999999968745665,0.9999625436600462,0.9999906359150116,0.9999999960982076,1.0,1.0,1.0,0.00025
5,11,0.0046856172629687635,0.0010463139795339066,0.9998490587736385,0.9998274957413011,0.9999998429202384,0.9998314464702082,0.9998220823852197,0.999999822827291,0.9999072241464622,0.9998453735774369,0.9999999077742537,0.00025
5,12,0.0044192179720643375,0.0004025270411413495,0.9999209355480964,0.9999281232255421,0.9999999811709991,0.9999157232351041,0.9999157232351041,0.9999999761086613,0.9999381494309748,0.9999690747154873,0.9999999956965275,0.00025
5,13,0.004743128205788778,0.0010663551879076737,0.9998562464510843,0.9998346834187469,0.9999998149940423,0.9998220823852197,0.9997939901302544,0.9999997595230021,0.9999690747154873,0.9999690747154873,0.9999999607977362,0.00025
5,14,0.0040804331905610934,0.00022676206947840652,0.9999424985804337,0.9999568739353253,0.9999999940074626,0.9999438154900694,0.9999625436600462,0.999999994432297,0.9999381494309748,0.9999381494309748,0.9999999923494578,0.000125
5,15,0.004072474878985054,0.00022465281713671516,0.9999784369676626,0.9999496862578795,0.9999999958929826,0.9999906359150116,0.9999438154900694,0.9999999952213405,0.9999381494309748,0.9999690747154873,0.9999999976091705,0.000125
5,16,0.004074418389110131,0.00016711009767505968,0.9999424985804337,0.9999568739353253,0.999999996409564,0.9999438154900694,0.9999625436600462,0.9999999966680448,0.9999381494309748,0.9999381494309748,0.9999999952183705,0.000125
5,17,0.003982912697043768,0.0003491979554352189,0.9999209355480964,0.9999424985804337,0.9999999875764474,0.9999157232351041,0.999934451405081,0.9999999838678841,0.9999381494309748,0.9999690747154873,0.9999999956965571,0.000125
