recall,precision
1.0,0.2840677966101695
1.0,0.28416412343167174
1.0,0.28426051560379917
1.0,0.28445349626612354
1.0,0.28455008488964345
1.0,0.28464673913043476
1.0,0.2847434590553857
1.0,0.2848402447314752
1.0,0.2853251617296561
1.0,0.2861044725162171
1.0,0.28620218579234974
1.0,0.2862999658353263
1.0,0.2863978127136022
1.0,0.2864957264957265
1.0,0.2867898699520876
1.0,0.28688805203697365
1.0,0.28698630136986303
1.0,0.28708461801986984
1.0,0.2871830020562029
1.0,0.2872814535481659
1.0,0.28757721345229925
1.0,0.28777472527472525
1.0,0.2878735829611817
1.0,0.28797250859106527
1.0,0.28807150223444483
1.0,0.2884681583476764
1.0,0.2895646164478231
1.0,0.28966470791565846
1.0,0.29147826086956524
1.0,0.2915796798886569
1.0,0.2917827298050139
1.0,0.29188436084987807
1.0,0.29198606271777006
1.0,0.29218967921896793
1.0,0.2922915940006976
1.0,0.29239357990230286
1.0,0.2924956369982548
1.0,0.2925977653631285
1.0,0.29269996507160323
1.0,0.29280223619846263
1.0,0.2929045788185949
1.0,0.293006993006993
1.0,0.2932120363890833
1.0,0.2933146657332867
1.0,0.2934173669467787
1.0,0.2935201401050788
1.0,0.2936229852838122
1.0,0.2937259025587101
1.0,0.2938288920056101
1.0,0.293931953700456
1.0,0.29403508771929826
1.0,0.29424157303370785
1.0,0.2943449244819108
1.0,0.2945518453427065
1.0,0.29465541490857944
1.0,0.2947590573338023
1.0,0.294862772695285
1.0,0.29496656107004576
1.0,0.29507042253521126
1.0,0.2952783650458069
1.0,0.29538244624603455
1.0,0.2954866008462623
1.0,0.2955908289241623
1.0,0.2956951305575159
1.0,0.29600847756976334
1.0,0.296113074204947
1.0,0.29674220963172804
1.0,0.29684732554020543
1.0,0.2970577809287487
1.0,0.2972685349414686
1.0,0.29737402413058905
0.9988066825775657,0.2971246006389776
0.9988066825775657,0.29723011363636365
0.9988066825775657,0.297335701598579
0.9988066825775657,0.2974413646055437
0.9988066825775657,0.2975471027372911
0.9988066825775657,0.2976529160739687
0.9988066825775657,0.29775880469583776
0.9988066825775657,0.297864768683274
0.9988066825775657,0.2979708081167675
0.9988066825775657,0.2980769230769231
0.9988066825775657,0.29818311364446026
0.9988066825775657,0.2982893799002138
0.9976133651551312,0.2980392156862745
0.9976133651551312,0.29814550641940085
